@relation FeaturesBW

@attribute Area numeric
@attribute Label {'Amorpha fruticosa','Anagyris foetida','Anthyllis barba-jovis','Anthyllis cytisoides','Astragalus glycyphyllos','Calicotome villosa','Caragana arborescens','Ceratonia siliqua','Colutea arborescens','Cytisus purgans','Cytisus scoparius','Dorycnium pentaphyllum','Dorycnium rectum','Hedysarum coronarium','Lathyrus aphaca','Lathyrus ochrus','Medicago sativa','Melilotus officinalis','Pisum sativum subsp. elatius','Senna alexandrina','Spartium junceum','Trifolium angustifolium','Vicia faba'}
@attribute Perimeter numeric
@attribute *Feret numeric
@attribute *Breadth numeric
@attribute *AspRatio numeric
@attribute *RFactor numeric
@attribute *ConvexArea numeric
@attribute *ConvexPerimeter numeric
@attribute *ArEquivD numeric
@attribute *PerEquivD numeric
@attribute *MinR numeric
@attribute *MaxR numeric
@attribute *avgR numeric
@attribute *VarianceR numeric
@attribute *EquivEllAr numeric
@attribute *ModRatio numeric
@attribute *HaralickRatio numeric
@attribute *ThinnessR numeric
@attribute *Roundness numeric
@attribute *Compactness numeric
@attribute *Solidity numeric
@attribute *Convexity numeric
@attribute *Concavity numeric
@attribute *ArBBox numeric
@attribute *Rectang numeric
@attribute *Sphericity numeric
@attribute *Elongation numeric
@attribute '*Bending Energy' numeric
@attribute *Jaggedness numeric
@attribute *Circularity numeric
@attribute *Endocarp numeric
@attribute 'Distance CM-FB' numeric

@data
1355,'Senna alexandrina',155924,51157,36,1421,12.146,1952,141955,41536,49632,18,25.578,20962,9.768,1446.419,0.704,6.707,17.943,659,812,0.694,0.91,597,1841638,736,0.704,1.428,75,0.837,0.7,1199076,17.874
1445,'Senna alexandrina',157439,52.086,36,1.447,10963,1794,145.45,42893,50114,18,26.043,22535,7166,1472.71,691,8418,17154,0.678,0.824,805,924,349,1875.113,0.771,691,1365,517,856,733,1287.561,15849
1458,'Senna alexandrina',161238,52173,38908,1341,12532,2054,144.81,43.086,51324,19454,26086,22123,8.447,1594293,746,7612,17831,682,826,0.71,898,596,2029.917,718,746,1419,0.036,0.839,705,1296762,5086
1906,'Senna alexandrina',210.936,63812,43.39,1.471,11543,2314,170.58,49.263,67143,21695,31906,24645,14.096,2174597,0.68,6564,23344,596,772,0.824,809,408,2768782,688,0.68,1858,257,0.734,0.538,1695.064,7234
1469,'Senna alexandrina',172551,53.712,39677,1354,13.778,2325,147.38,43.248,54925,19838,26.856,22.501,8561,1673.79,0.739,7691,20268,648,805,632,0.854,856,2131136,0.689,0.739,1.613,67,787,0.62,1296.449,4984
1733,'Senna alexandrina',184551,60.803,42549,1429,16.307,3115,162679,46974,58745,21274,30401,23.8,14.649,2031.89,0.7,6218,19653,597,773,556,0.881,1382,2587083,0.67,0.7,1564,0.144,0.8,639,1548.449,4744
1605,'Senna alexandrina',173.823,51078,42,1216,33.44,5366,149445,45206,55.33,21,25539,22.727,4462,1684908,0.822,10759,18825,0.783,885,299,0.86,3761,2145292,748,0.822,1.498,61,0.817,0.668,1431.177,10651
1846,'Senna alexandrina',184551,59464,44.721,1.33,35343,6602.5,164572,48481,58745,22361,29732,24.992,8795,2088.628,752,8427,18.45,665,815,0.28,892,4756.5,2659323,0.694,752,1.468,9052,825,0.681,1661.449,24.113
1947,'Senna alexandrina',189865,64815,42.764,1516,33071,6734,170736,49.79,60.436,21.382,32408,25.321,18324,2176947,0.66,5915,18515,0.59,768,289,899,4787,2771.774,0.702,0.66,1473,0.05,0.824,679,1757135,3522
1689,'Senna alexandrina',200.25,53.31,44.962,1186,50.421,8444.5,157.544,46.374,63.741,22.481,26655,23146,4982,1882559,843,10.37,23.742,757,0.87,0.2,787,6755.5,2396949,705,843,1889,0.548,728,529,1488.75,2.808
2186,'Senna alexandrina',216.693,62201,48,1296,35799,6995.5,178.068,52757,68976,24,31101,26.172,6682,2344933,772,10125,21.48,0.719,848,312,0.822,4809.5,2985.662,732,772,1709,1.017,765,585,1969307,14.824
1905,'Senna alexandrina',231563,62.626,45,1392,39389,7749.5,170.849,49.25,73709,22.5,31.313,24406,13.434,2213381,0.719,6659,28.148,618,0.786,0.246,738,5844.5,2818164,0.676,0.719,2.24,17,0.668,446,1673.437,7941
1781,'Senna alexandrina',189.38,60415,40935,1476,20514,3893.5,163.65,47.62,60.281,20468,30.208,24463,13.92,1942.383,0.678,6557,20137,621,0.788,457,0.864,2112.5,2473118,0.72,0.678,1.602,0.103,0.79,624,1591.62,12262
1632,'Senna alexandrina',172995,59.641,41.432,1439,10784,2020.5,155769,45.584,55066,20.716,29.82,23.63,13.84,1940723,695,6352,18338,584,764,0.808,0.9,388.5,2471006,0.66,695,1459,0.338,828,685,1459005,2823
1641,'Senna alexandrina',187.48,55.471,41405,1.34,11.83,2061.5,156.044,45.71,59677,20.703,27735,23.422,7557,1803885,746,8.52,21419,679,0.824,0.796,0.832,420.5,2296778,0.714,746,1704,772,0.766,0.587,1453.52,2445
1770,'Senna alexandrina',176.409,54037,47,1.15,19024,3229.5,156804,47472,56153,23.5,27.019,24281,2491,1994707,0.87,15384,17582,772,879,0.548,889,1459.5,2539.74,0.697,0.87,1399,33,845,715,1593.591,12.643
1577,'Senna alexandrina',182551,54203,42933,1263,21.2,3610,151832,44.81,58.108,21.466,27.102,22553,7249,1827.688,792,8377,21.132,0.683,0.827,0.437,0.832,2033,2327084,0.678,792,1682,0.056,0.771,595,1394.449,6689
1536,'Senna alexandrina',164894,52773,40,1319,37.638,6240,147306,44223,52488,20,26.387,22.438,4977,1657.916,758,10057,17702,0.702,838,0.246,893,4704,2110924,728,758,1409,0.011,843,0.71,1371106,2133
1838,'Senna alexandrina',178.652,56223,44.721,1.257,34131,6028.5,160276,48.376,56867,22361,28111,24.23,5954,1974773,795,9.93,17365,0.74,0.86,305,897,4190.5,2514359,731,795,1382,151,851,0.724,1659348,7065
1818,'Senna alexandrina',181137,57315,45.788,1252,39298,7076,160773,48.112,57658,22.894,28.657,24276,6.167,2061.14,799,9776,18048,705,0.839,257,888,5258,2624325,693,799,1436,0.241,0.834,696,1636.863,9.591
1944,'Senna alexandrina',184.652,55.471,48,1156,32029,5581.5,164.45,49.751,58776,24,27735,25.159,2.902,2091197,865,14769,17539,804,897,348,0.891,3637.5,2662594,0.73,865,1396,222,846,716,1759348,15087
2087,'Senna alexandrina',215907,59.237,48758,1215,25.242,4697.5,172.414,51549,68725,24379,29.618,26147,3.643,2268.461,823,13.7,22336,757,0.87,444,799,2610.5,2888.294,723,823,1777,442,0.75,563,1871.093,2.12
2079,'Senna alexandrina',216735,63063,46672,1351,33535,6644,176.527,51.45,68.989,23336,31.532,26146,12.906,2311639,0.74,7278,22595,0.666,816,313,0.814,4565,2943.27,706,0.74,1798,474,746,556,1862265,8.94
2014,'Senna alexandrina',201765,59841,47,1273,13037,2451,170763,50.639,64.224,23.5,29921,25.374,8.813,2208.97,785,8547,20213,716,846,0.822,846,437,2812548,716,785,1608,153,0.788,622,1812235,4963
1877,'Senna alexandrina',192208,60407,45,1.342,37908,7194,167203,48886,61.182,22.5,30.203,24.833,10249,2134958,745,7.757,19.682,655,809,261,0.87,5317,2718313,691,745,1.566,0.678,799,638,1684.792,14743
1819,'Senna alexandrina',195.522,58.694,42867,1369,12237,2256.5,165.311,48125,62.237,21434,29.347,24404,11.104,1976.097,0.73,7324,21016,672,0.82,0.806,845,437.5,2516045,723,0.73,1672,444,773,598,1623.478,14.399
1411,'Senna alexandrina',173.723,52773,37,1426,19947,3307,143.38,42386,55298,18.5,26.387,21502,8.34,1533.572,701,7445,21389,645,0.803,0.427,825,1896,1952605,723,701,1702,201,0.766,588,1237277,15.336
1271,'Senna alexandrina',170.309,51662,32.886,1571,15.881,2577.5,141144,40228,54.211,16.443,25831,21018,12259,1334.367,637,6.003,22.821,606,779,493,0.829,1306.5,1698969,748,637,1.816,564,742,551,1100691,10954
1949,'Senna alexandrina',194.066,59034,48083,1228,12833,2380,166.124,49815,61773,24.042,29517,25.39,4.991,2229386,815,11364,19324,0.712,0.844,0.819,856,431,2838542,687,815,1538,48,0.806,0.65,1754934,4.616
1562,'Senna alexandrina',196.936,56.08,40204,1395,11355,2000.5,151.83,44.596,62687,20102,28.04,22.742,9692,1770.791,0.717,7305,24.83,632,795,0.781,0.771,438.5,2254.642,693,0.717,1976,369,711,506,1365.064,2458
1432,'Senna alexandrina',190007,53.31,38996,1367,36133,6051.5,148233,42.7,60481,19498,26655,21511,10741,1632759,731,6564,25211,642,0.801,237,0.78,4619.5,2078894,0.689,731,2006,55,706,498,1241993,10511
1746,'Senna alexandrina',185.966,56.08,45,1246,12.209,2151,157984,47.15,59195,22.5,28.04,23.898,4245,1982.041,802,11599,19.807,0.707,841,812,0.85,405,2523613,0.692,802,1.576,0.339,797,634,1560.034,9832
2070,'Senna alexandrina',223907,65734,47191,1393,12.336,2547.5,175.18,51338,71.272,23596,32867,27.05,12487,2436361,718,7655,24219,0.61,0.781,813,782,477.5,3102071,667,718,1.927,1702,0.72,519,1846.093,7143
1569,'Senna alexandrina',216.492,56604,40.432,1.4,41698,7415,156091,44.696,68.912,20.216,28302,22965,9353,1797453,0.714,7.509,29872,624,0.79,212,721,5846,2288.588,0.686,0.714,2377,222,649,0.421,1352.508,7365
1850,'Senna alexandrina',183.966,56223,46738,1203,31.36,5539,162503,48533,58558,23369,28111,24432,6307,2063825,831,9728,18294,745,863,0.334,883,3689,2627744,0.704,831,1456,157,0.829,687,1666.034,5.463
1795,'Senna alexandrina',190.309,59034,47,1256,47.428,8796,164122,47.807,60577,23.5,29517,25.062,11218,2179.16,0.796,7483,20177,0.656,0.81,204,862,7001,2774593,647,0.796,1.606,121,789,623,1604691,11.5
1874,'Senna alexandrina',203.522,62769,43582,1.44,28.34,5588.5,166.09,48847,64783,21791,31385,24225,15575,2148551,0.694,6138,22103,606,778,335,816,3714.5,2735.62,685,0.694,1.759,0.582,754,569,1670.478,6403
1949,'Senna alexandrina',200.35,59093,48,1.231,37.108,6889,168477,49815,63773,24,29.547,25.591,7045,2227759,812,9641,20595,711,843,0.283,841,4940,2836.471,687,812,1639,0.829,0.781,0.61,1748.65,9.562
1922,'Senna alexandrina',199137,62.37,45722,1364,42589,8345,168.33,49.469,63387,22861,31185,25631,9.4,2239695,733,8.36,20.632,629,0.793,0.23,845,6423,2851.668,674,733,1642,0.018,0.78,609,1722.863,6151
1739,'Senna alexandrina',183.38,52802,45.976,1148,22956,3808,156099,47055,58372,22.988,26401,23.66,3.52,1906.62,871,12612,19338,794,0.891,457,851,2069,2427585,716,871,1.539,115,0.806,0.65,1555.62,6521
1606,'Senna alexandrina',181.823,52802,40,1.32,16.159,2680.5,152678,45.22,57.876,20,26401,23.238,6685,1658809,758,8988,20585,733,856,599,0.84,1074.5,2112061,0.76,758,1.638,0.089,0.781,0.61,1424.177,20011
1486,'Senna alexandrina',172.409,52953,39,1358,15.482,2575.5,147759,43.498,54.88,19.5,26476,22434,8259,1621973,737,7806,20003,675,821,0.577,857,1089.5,2065.16,0.72,737,1.592,523,0.793,628,1313.591,1786
1882,'Senna alexandrina',194794,59.666,45169,1321,17602,3299.5,163.932,48951,62005,22584,29.833,25044,6681,2116661,757,9689,20162,0.673,0.82,0.57,0.842,1417.5,2695.016,698,757,1604,0.411,789,623,1687.206,2351
1841,'Senna alexandrina',166125,54.12,46,1177,13.142,2234.5,158115,48415,52879,23,27.06,24831,1652,1955273,0.85,19.319,14.99,0.8,895,0.824,0.952,393.5,2489531,0.739,0.85,1193,218,0.916,838,1674875,7.786
1810,'Senna alexandrina',182.309,53.263,47169,1129,27147,4542.5,158181,48006,58.031,23585,26.632,24.304,2398,1973.228,0.886,15694,18363,812,0.901,0.398,868,2732.5,2512.392,0.72,0.886,1.461,0.05,0.827,684,1627691,8441
1947,'Senna alexandrina',203421,61033,46.361,1.316,16.056,3078.5,170085,49.79,64751,23.18,30516,25316,8752,2222.293,0.76,8557,21253,0.666,816,632,836,1131.5,2829511,688,0.76,1.691,35,769,591,1743579,7.998
1872,'Senna alexandrina',178752,57489,47894,1.2,19913,3596.5,161421,48.821,56.899,23947,28745,24627,4631,2162.517,833,11444,17.069,721,0.849,521,903,1724.5,2753402,0.68,833,1358,61,858,736,1693.248,4871
2109,'Senna alexandrina',198.409,60415,47,1285,13575,2576.5,175209,51.82,63.156,23.5,30.208,26897,10.601,2230.15,778,8.261,18666,736,858,0.819,883,467.5,2839.516,743,778,1485,85,821,0.673,1910.591,24279
2121,'Senna alexandrina',193865,59464,49,1214,53864,10062.5,172.38,51967,61.709,24.5,29732,26.202,4739,2288453,0.824,12036,17.72,764,0.874,0.211,889,7941.5,2913.749,728,0.824,1.41,32,0.842,0.709,1927135,7381
1868,'Senna alexandrina',214149,58.241,45208,1288,37747,6906.5,164363,48769,68166,22604,29.12,24.558,8616,2067.92,0.776,8366,24.55,701,0.837,0.27,768,5038.5,2632958,0.709,0.776,1954,106,715,512,1653851,1246
2050,'Senna alexandrina',228149,63159,44386,1423,14.482,2873.5,175271,51.09,72622,22193,31579,26.181,14.108,2201756,703,6.97,25391,654,809,713,768,823.5,2803363,731,703,2021,122,703,495,1821851,1.997
1988,'Senna alexandrina',194.309,60008,44622,1345,12999,2450.5,168487,50.311,61.85,22311,30004,25975,5626,2103075,0.744,10.951,18992,703,838,0.811,867,462.5,2677719,742,0.744,1511,272,813,662,1793691,5.17
2082,'Senna alexandrina',200.693,65368,46364,1.41,12502,2567.5,173972,51.487,63883,23182,32684,26151,12644,2380333,0.709,7354,19346,0.62,0.788,0.811,867,485.5,3030.734,687,0.709,1.539,0.082,0.806,0.65,1881307,6.781
2023,'Senna alexandrina',194.066,58412,49495,1.18,13.664,2507.5,168.256,50.752,61773,24748,29206,25.944,2146,2270.684,847,17712,18617,755,0.869,807,867,484.5,2891.124,0.7,847,1.481,85,0.822,675,1828934,4974
1309,'Senna alexandrina',158.853,51.624,33461,1.543,36891,5983,141285,40825,50.564,16.73,25.812,20495,12625,1356.67,648,5768,19277,625,0.791,0.219,889,4674,1727366,758,648,1534,332,807,652,1150147,6722
2067,'Senna alexandrina',209.966,60.141,50,1203,50886,9614.5,172725,51301,66834,25,30.071,26143,3719,2361751,831,13556,21.328,728,853,215,823,7547.5,3007075,687,831,1.697,0.211,768,589,1857.034,8.09
1551,'Senna alexandrina',162752,54231,42.009,1291,26.319,4484,150828,44.439,51.806,21004,27115,22463,6864,1789283,775,8574,17078,0.671,0.819,0.346,927,2933,2278186,0.681,775,1359,2447,858,736,1388.248,5.463
1471,'Senna alexandrina',162.51,53.31,36408,1464,40859,6843,146634,43277,51728,18204,26655,22531,5565,1524385,0.683,9551,17953,659,812,215,902,5372,1940.907,758,0.683,1429,215,0.837,0.7,1308.49,4512
1472,'Senna alexandrina',170167,53235,37,1439,39009,6524,148569,43292,54.166,18.5,26.618,22.181,10.268,1547004,695,6.922,19672,0.661,813,226,873,5052,1969707,747,695,1565,0.28,799,639,1301833,7.924
2037,'Senna alexandrina',230.978,61847,47537,1301,13.24,2572.5,172.95,50927,73.522,23768,30.923,25.161,10321,2309071,769,7.832,26191,0.678,823,792,0.749,535.5,2940,693,769,2084,247,693,0.48,1806.022,9254
1693,'Senna alexandrina',186.409,56.639,41743,1357,37926,6748.5,158273,46.428,59.336,20872,28.32,23655,10967,1856915,737,7143,20525,672,0.82,251,0.849,5055.5,2364297,716,737,1633,84,782,612,1506.591,9725
1978,'Senna alexandrina',193865,59.682,46745,1.277,37824,7092,170.501,50184,61.709,23373,29.841,25261,11.236,2191154,0.783,7.536,19.001,0.707,841,0.279,879,5114,2789864,0.709,0.783,1.512,99,813,0.661,1784135,7.76
2121,'Senna alexandrina',210.936,63.53,46,1381,25656,5120.5,177.031,51967,67143,23,31765,26.042,12957,2295215,0.724,7235,20978,669,818,414,0.839,2999.5,2922.358,726,0.724,1669,67,774,599,1910.064,12286
1978,'Senna alexandrina',186995,60.836,45,1.352,60898,11639,169063,50184,59522,22.5,30.418,25635,5607,2150116,0.74,10.826,17678,0.68,825,0.17,904,9661,2737613,723,0.74,1.407,86,843,711,1791005,9247
1683,'Senna alexandrina',222593,60208,37458,1607,15353,2904,163167,46.291,70854,18729,30104,24476,19185,1771.294,622,5.588,29.44,591,769,0.58,733,1221,2255281,746,622,2343,134,653,0.427,1460.407,10685
1121,'Senna alexandrina',165581,51352,28855,1.78,12.403,2001,135713,37.78,52706,14.428,25676,21.069,19795,1163769,562,4735,24.458,541,736,0.56,0.82,880,1481757,757,562,1946,87,0.717,514,955419,6055
1742,'Senna alexandrina',200.836,55.471,46838,1.184,13161,2293.5,162.89,47095,63.928,23419,27735,23.672,6925,2040557,0.844,8995,23154,721,0.849,0.76,0.811,551.5,2598118,0.67,0.844,1.843,0.443,737,0.543,1541164,4774
1848,'Senna alexandrina',190995,56036,45,1245,32657,5749,162102,48507,60.796,22.5,28018,24.45,3748,1980465,0.803,12.629,19.74,0.749,866,321,0.849,3901,2521607,733,0.803,1571,0.48,0.798,637,1657005,4815
1692,'Senna alexandrina',201.522,60308,41048,1469,41.71,7902.5,160814,46415,64146,20524,30154,23.422,17815,1944.248,0.681,5.549,24002,0.592,0.77,214,0.798,6210.5,2475493,684,0.681,1.91,1205,0.724,524,1490.478,15555
1574,'Senna alexandrina',166.853,55758,39.261,1.42,35.54,6225.5,152512,44.767,53.111,19631,27879,22824,8007,1719359,0.704,8066,17687,645,0.803,253,914,4651.5,2189156,0.719,0.704,1.408,133,843,0.71,1407.147,5562
1486,'Senna alexandrina',183.723,52631,39232,1.342,30.512,5045,151.052,43.498,58481,19616,26315,21787,7659,1621714,745,7.872,22715,0.683,826,295,0.822,3559,2064.83,0.72,745,1808,0.089,0.744,0.553,1302277,13876
2145,'Senna alexandrina',225078,59203,48,1.233,38916,7238,174597,52.26,71645,24,29.602,27.08,3773,2231902,0.811,13.941,23.618,779,883,0.296,0.776,5093,2841.746,755,0.811,1879,242,0.729,532,1919922,7541
1949,'Senna alexandrina',214007,62426,47505,1314,55408,10866.5,170.786,49815,68.121,23753,31213,25.02,9.08,2329149,0.761,8304,23.499,637,0.798,179,0.798,8917.5,2965.564,657,0.761,1.87,0.04,731,535,1734993,7605
2170,'Senna alexandrina',209037,62968,47,1.34,44.51,8805,178696,52.564,66538,23.5,31484,26816,8236,2324.392,746,9344,20137,0.697,835,0.246,855,6635,2959508,733,746,1.602,12,0.79,624,1960963,14.354
1934,'Senna alexandrina',207622,57315,47618,1204,57.803,10408,165.186,49.623,66.088,23809,28.657,25413,3.581,2143.539,831,13429,22289,0.75,866,0.186,0.796,8474,2729239,0.709,831,1774,102,0.751,564,1726378,11.528
2054,'Senna alexandrina',193.823,63246,45.94,1.377,49091,9754,171614,51.139,61.696,22.97,31623,25885,8506,2281951,726,8875,18.29,654,809,0.211,885,7700,2905.47,0.707,726,1455,61,0.829,687,1860.177,2476
1630,'Senna alexandrina',181581,55227,42.72,1.293,60467,10491,154.83,45.556,57799,21.36,27.613,23414,5.108,1852.982,774,10.359,20.228,0.68,825,155,853,8861,2359.29,691,774,1.61,491,0.788,621,1448.419,7.464
1635,'Senna alexandrina',189.966,60.017,36,1.667,11368,2143.5,161116,45.626,60468,18,30.008,23619,18968,1696931,0.6,5.423,22.071,578,0.76,763,848,508.5,2160.6,757,0.6,1756,81,755,569,1445.034,8575
3220,'Spartium junceum',215338,72111,56,1288,14.768,3345.5,208882,64.03,68544,28,36056,32824,7607,3171.609,777,11901,14401,0.788,888,0.962,0.97,125.5,4038217,797,777,1146,15,934,873,3004.662,3.914
2734,'Spartium junceum',205.38,71063,52257,1.36,13026,2908,197537,59,65374,26128,35532,29145,13.266,2916603,735,8002,15.428,0.689,0.83,0.94,0.962,174,3713534,736,735,1228,198,902,815,2528.62,16014
2807,'Spartium junceum',203338,71063,51.056,1392,13.1,2924.5,197456,59783,64725,25.528,35532,30.757,10.916,2849.582,718,9309,14.73,708,841,0.96,971,117.5,3628.201,774,718,1172,0.011,924,853,2603.662,2745
3056,'Spartium junceum',210267,72236,55,1.313,14238,3231,206067,62378,66.93,27.5,36118,31951,8889,3120.359,0.761,10717,14467,746,0.864,946,0.98,175,3972965,769,0.761,1151,7.089,932,0.869,2845.733,9122
2912,'Spartium junceum',204267,66851,55,1215,14635,3073.5,199082,60.891,65.02,27.5,33425,31112,2.959,2887738,823,18087,14329,0.83,0.911,0.947,975,161.5,3676782,792,823,1.14,106,0.936,877,2707.733,8234
2462,'Spartium junceum',190995,64078,50.52,1268,13.04,2625,185007,55989,60.796,25.26,32039,27303,10228,2542533,0.788,8537,14817,763,0.874,938,0.969,163,3237.253,0.761,0.788,1179,21,0.921,848,2271005,12689
2576,'Spartium junceum',202.409,66888,52576,1272,13173,2768,190208,57.27,64429,26288,33444,27889,9124,2762006,0.786,9.233,15.904,733,856,0.931,0.94,192,3516695,733,0.786,1266,175,889,0.79,2373591,10948
2450,'Spartium junceum',187924,64661,50703,1275,13092,2659.5,183329,55852,59.818,25351,32.33,27.681,8065,2574899,784,9747,14.414,746,0.864,0.921,976,209.5,3278.463,747,784,1147,0.119,934,872,2262076,2821
2512,'Spartium junceum',188.711,64815,52,1246,13.461,2741,185014,56.554,60.068,26,32408,28.933,2886,2647095,802,17.03,14177,0.761,873,0.916,0.98,229,3370386,745,802,1128,0.388,941,0.886,2323.289,11.899
2410,'Spartium junceum',185296,61847,50544,1224,13302,2584.5,181.68,55394,58982,25272,30.923,28096,6513,2455115,0.817,11009,14247,802,0.896,932,0.98,174.5,3125.95,0.771,0.817,1.134,4.616,0.939,882,2224.704,7359
2199,'Spartium junceum',179196,63.127,47.7,1.323,12.399,2459,174.63,52.914,57.04,23.85,31.563,26.777,7767,2364.94,0.756,9.608,14603,703,838,894,975,260,3011135,0.73,0.756,1162,43,0.928,861,2019.804,10005
2142,'Spartium junceum',175.439,61.4,47,1306,12214,2356,171705,52223,55.844,23.5,30.7,26.28,7921,2266514,765,9338,14.369,723,851,909,0.979,214,2885815,742,765,1143,43,935,875,1966.561,12502
3292,'Spartium junceum',221095,74465,55,1354,20463,4787,213.353,64742,70377,27.5,37232,33963,3531,3216647,0.739,18075,14849,0.756,0.869,688,965,1495,4095562,804,0.739,1182,1.336,0.92,846,3070905,9265
2830,'Spartium junceum',203.48,71868,55,1307,18015,4067.5,198.41,60027,64.77,27.5,35934,30465,11052,3104472,765,9164,14.63,698,835,696,975,1237.5,3952736,716,765,1.164,306,927,0.859,2626.52,9408
2986,'Spartium junceum',210.853,69921,52,1345,16741,3677.5,202.341,61659,67117,26,34961,32221,4854,2855639,0.744,14625,14.889,778,882,812,0.96,691.5,3635.912,821,0.744,1185,121,919,0.844,2775147,19561
2491,'Spartium junceum',193.38,67.72,49299,1374,15.236,3241.5,188.091,56317,61555,24.65,33.86,27655,10356,2622.101,728,8593,15012,0.692,0.832,768,973,750.5,3338562,746,728,1195,353,915,0.837,2297.62,9.136
2684,'Spartium junceum',204.409,70937,49.502,1433,16645,3709.5,195588,58458,65065,24.751,35468,29.001,17289,2757923,698,6975,15567,679,0.824,0.724,0.957,1025.5,3511.496,764,698,1239,285,898,807,2479591,8413
2348,'Spartium junceum',186894,66242,44379,1493,15245,3172.5,183.559,54677,59.49,22.19,33121,26.411,17328,2308884,0.67,6345,14876,0.681,825,0.74,982,824.5,2939762,799,0.67,1.184,61,919,845,2161106,14224
2385,'Spartium junceum',187924,63008,51381,1226,16454,3257,180.61,55106,59.818,25691,31504,27.66,4.5,2542.66,815,13038,14807,765,875,732,961,872,3237415,737,815,1178,0.144,0.921,0.849,2197076,13.521
2458,'Spartium junceum',186.51,60.803,52.884,1.15,16313,3116,181125,55.943,59368,26.442,30401,27934,2.607,2525442,0.87,17.3,14.152,847,0.92,789,971,658,3215493,764,0.87,1126,0.211,0.942,888,2271.49,4.611
2262,'Spartium junceum',181.439,63.891,48.806,1.309,15195,3050,176.568,53.666,57754,24.403,31945,26.89,8154,2449069,764,9417,14.553,706,0.84,742,973,788,3118.251,725,764,1158,0.018,929,863,2080561,6026
2418,'Spartium junceum',189.439,61847,50548,1224,17916,3481,182.684,55.486,60.3,25274,30.923,28025,4141,2455342,0.817,13772,14842,805,897,695,0.964,1063,3126238,773,0.817,1181,253,0.92,847,2228561,5021
2353,'Spartium junceum',185.439,60465,49,1234,18.786,3568.5,178.409,54735,59027,24.5,30232,27.999,3781,2326.961,0.81,14398,14614,0.819,905,659,0.962,1215.5,2962778,794,0.81,1163,275,927,0.86,2167561,4337
2319,'Spartium junceum',181296,61911,46,1.346,19293,3752.5,178.374,54338,57708,23,30956,28608,2549,2236748,743,17.92,14.174,0.77,878,618,0.984,1433.5,2847.916,0.814,743,1128,77,0.942,887,2137.704,23.207
2770,'Spartium junceum',205238,72.67,49341,1473,18828,4298.5,199.22,59387,65329,24671,36335,29276,23246,2816.169,679,6072,15207,0.668,0.817,644,971,1528.5,3585658,773,679,1.21,165,909,826,2564762,9.79
3202,'Spartium junceum',215.681,73539,55,1337,21.74,5022.5,209889,63.851,68653,27.5,36.77,33006,7894,3176.661,748,11748,14.528,754,868,638,973,1820.5,4044651,792,748,1156,214,0.93,865,2986.319,19895
2934,'Spartium junceum',207.539,73.239,49,1495,18.519,4261,202.897,61.12,66062,24.5,36.62,32.3,6354,2818.58,669,12814,14.68,696,835,0.689,978,1327,3588.727,818,669,1168,21,925,856,2726461,37334
2694,'Spartium junceum',195.823,67476,52848,1.277,19926,4224,192.13,58567,62333,26424,33738,28998,9262,2800716,0.783,9.528,14.234,753,868,638,981,1530,3565982,755,0.783,1133,85,0.94,883,2498177,7402
