@relation FeaturesBW_RGB

@attribute Area numeric
@attribute Perimeter numeric
@attribute x_Feret numeric
@attribute x_Breadth numeric
@attribute x_AspRatio numeric
@attribute x_RFactor numeric
@attribute x_ConvexArea numeric
@attribute x_ConvexPerimeter numeric
@attribute x_ArEquivD numeric
@attribute x_PerEquivD numeric
@attribute x_MinR numeric
@attribute x_MaxR numeric
@attribute x_avgR numeric
@attribute x_VarianceR numeric
@attribute x_EquivEllAr numeric
@attribute x_ModRatio numeric
@attribute x_HaralickRatio numeric
@attribute x_ThinnessR numeric
@attribute x_Roundness numeric
@attribute x_Compactness numeric
@attribute x_Solidity numeric
@attribute x_Convexity numeric
@attribute x_Concavity numeric
@attribute x_ArBBox numeric
@attribute x_Rectang numeric
@attribute x_Sphericity numeric
@attribute x_Elongation numeric
@attribute x_BendingEnergy numeric
@attribute x_Jaggedness numeric
@attribute x_Circularity numeric
@attribute x_Endocarp numeric
@attribute DistanceCM_FB numeric
@attribute MeanIntensityR numeric
@attribute StdDevR numeric
@attribute MeanSqrtR numeric
@attribute MeanIntensityG numeric
@attribute StdDevG numeric
@attribute MeanSqrtG numeric
@attribute MeanIntensityB numeric
@attribute StdDevB numeric
@attribute MeanSqrtB numeric
@attribute MeanIntensityH numeric
@attribute StdDevH numeric
@attribute MeanSqrtH numeric
@attribute MeanIntensityS numeric
@attribute StdDevS numeric
@attribute MeanSqrtS numeric
@attribute MeanIntensityV numeric
@attribute StdDevV numeric
@attribute MeanSqrtV numeric
@attribute Label {'Amorpha fruticosa','Anagyris foetida','Anthyllis barba-jovis','Anthyllis cytisoides','Astragalus glycyphyllos','Calicotome villosa','Caragana arborescens','Ceratonia siliqua','Colutea arborescens','Cytisus purgans','Cytisus scoparius','Dorycnium pentaphyllum','Dorycnium rectum','Hedysarum coronarium','Lathyrus aphaca','Lathyrus ochrus','Medicago sativa','Melilotus officinalis','Pisum sativum subsp. elatius','Senna alexandrina','Spartium junceum','Trifolium angustifolium','Vicia faba'}

@data
4872,259622,87235,74,1179,21432,5873.5,252873,78.761,82.64,37,43618,39596,5.338,5070.07,848,17.138,13835,815,903,0.829,0.974,1001.5,6455.413,755,848,1101,0.013,953,0.908,4612378,13657,99.777285,40.708438,9.988858,60.607769,30.028988,7.785099,60.088453,30.301602,7.751674,0.358197,0.431352,0.598496,0.506562,0.211692,0.711732,0.404446,0.144394,0.63596,'Lathyrus ochrus'
5149,275865,89889,77,1167,22024,6219.5,260595,80969,87811,38.5,44.944,40569,5813,5436.086,857,16827,14.78,0.811,0.901,828,945,1070.5,6921439,0.744,857,1176,75,922,0.85,4873135,18955,104.879444,38.332474,10.241067,71.83138,30.699363,8.47534,68.722741,31.311991,8.289918,0.304159,0.408734,0.551506,0.435297,0.204463,0.65977,0.421272,0.137726,0.649055,'Lathyrus ochrus'
5014,262693,84.9,76,1117,23346,6227,255737,79.9,83618,38,42.45,40111,1936,5067.7,895,28829,13763,0.886,941,805,0.974,1213,6452396,777,895,1095,24,956,0.913,4751307,2937,81.103805,39.413109,9.005765,52.563275,34.501831,7.250053,46.98201,34.718169,6.854342,0.222703,0.332379,0.471915,0.566563,0.267605,0.752703,0.33134,0.145228,0.575622,'Lathyrus ochrus'
5106,265137,88.6,76,1166,23.11,6432.5,258464,80.63,84396,38,44.3,40.8,3872,5288571,858,20736,13.768,828,0.91,794,975,1326.5,6733.617,758,858,1.096,0.029,955,0.913,4840863,6822,95.147019,34.453286,9.754333,63.864557,31.003501,7.99153,60.406714,30.451645,7.772176,0.209843,0.344208,0.458086,0.461909,0.217249,0.679639,0.384082,0.122884,0.619744,'Lathyrus ochrus'
4748,257279,88.64,71.864,1.233,20.742,5776,250.626,77752,81895,35.932,44.32,39088,10.516,5002997,0.811,12054,13.941,769,877,0.822,0.974,1028,6370.013,745,0.811,1109,33,0.949,0.901,4490721,8.642,77.239673,33.136698,8.78861,57.794888,28.035361,7.602295,57.191207,29.523592,7.562487,0.335262,0.400789,0.579018,0.429495,0.250019,0.655358,0.320896,0.11891,0.566477,'Lathyrus ochrus'
4533,252208,85475,71,1204,25158,6755.5,245542,75971,80.28,35.5,42738,38221,6.174,4766373,831,15382,14032,0.79,889,0.671,0.974,2222.5,6068735,747,831,1117,34,946,0.896,4280792,4458,105.057338,42.106119,10.249748,68.313393,31.937107,8.265192,67.013662,32.880967,8.186187,0.27371,0.388443,0.523173,0.478933,0.222753,0.69205,0.426155,0.150309,0.652806,'Lathyrus ochrus'
4882,262108,84865,77775,1091,26.738,7128.5,254.427,78.841,83431,38887,42.432,39542,3983,5183867,0.916,19813,14.072,863,929,685,971,2246.5,6600305,0.74,0.916,1.12,182,945,893,4619892,4083,98.336961,38.156353,9.916499,58.111684,28.314492,7.623102,58.965827,29.430262,7.678921,0.4313,0.448047,0.656734,0.505865,0.210005,0.711242,0.396838,0.13691,0.629951,'Lathyrus ochrus'
4647,253.664,81253,74953,1084,24171,6170,247525,76.92,80744,37477,40626,38207,2866,4783.2,922,22.567,13.847,0.896,0.947,753,976,1523,6090.159,763,922,1102,25,953,0.908,4393.336,7994,113.440238,41.073716,10.650833,74.836665,33.150224,8.650819,63.513186,32.729249,7.969516,0.12598,0.232143,0.354936,0.515075,0.221213,0.717687,0.453223,0.150194,0.673218,'Lathyrus ochrus'
4396,246208,81744,69,1185,24.077,6183,240368,74814,78.37,34.5,40872,37742,3585,4429883,0.844,19933,13.789,838,915,711,976,1787,5640302,779,0.844,1097,0.014,955,0.911,4149792,12093,116.231215,42.898005,10.781058,73.090207,32.108451,8.549281,54.931427,31.080567,7.411574,0.124484,0.210345,0.352823,0.589543,0.211807,0.767817,0.465087,0.155533,0.681973,'Lathyrus ochrus'
5098,269279,90443,76634,1.18,24.293,6902.5,259072,80567,85714,38317,45222,39972,5933,5443655,847,16.41,14.223,794,0.891,0.739,0.962,1804.5,6931.077,736,847,1.132,23,0.94,883,4828721,2044,96.07699,32.076257,9.801887,65.65604,28.040869,8.102841,53.983301,30.178334,7.347333,0.168342,0.261705,0.410295,0.525623,0.235865,0.724999,0.389533,0.11346,0.624126,'Lathyrus ochrus'
5197,269279,91302,77435,1179,25609,7345.5,261505,81345,85714,38717,45651,40728,6403,5552.72,848,16095,13953,794,0.891,708,971,2148.5,7069943,735,848,1.11,0.018,0.949,0.901,4927721,2.6,100.803082,32.30742,10.040074,53.594178,26.660462,7.320804,46.697132,29.833745,6.83353,0.164799,0.297557,0.405955,0.604472,0.227717,0.777478,0.406847,0.113201,0.637845,'Lathyrus ochrus'
4794,258.451,86023,72,1195,25158,6799,251136,78128,82.267,36,43012,39.43,4448,4864.5,0.837,18.696,13933,825,0.908,705,972,2005,6193674,774,0.837,1109,0.041,0.95,902,4535549,15.664,110.853308,43.375236,10.52869,74.486469,32.826842,8.630554,70.217354,33.338971,8.37958,0.218325,0.352589,0.467253,0.462982,0.223511,0.680428,0.444316,0.157253,0.66657,'Lathyrus ochrus'
5074,265421,84.599,78029,1084,29487,7837,258.11,80377,84486,39014,42.3,39965,4122,5184552,922,19684,13884,903,0.95,647,972,2763,6601177,769,922,1105,0.028,951,905,4808.579,7.73,98.351497,43.075523,9.917232,62.084804,33.18975,7.879391,62.893899,34.145085,7.930567,0.3754,0.432605,0.612699,0.497625,0.228336,0.705425,0.400355,0.15507,0.632736,'Lathyrus ochrus'
5266,269865,89376,79157,1129,30875,8669,262195,81883,85.901,39578,44688,41.06,5.108,5556.447,0.886,18167,13.83,0.839,0.916,607,972,3403,7074688,0.744,0.886,1101,46,953,909,4996135,2035,84.513485,35.784662,9.193122,60.349585,28.970156,7.7685,58.760788,30.69161,7.665559,0.323818,0.400754,0.56905,0.449246,0.229335,0.670258,0.346706,0.129074,0.588817,'Lathyrus ochrus'
4897,259279,85381,75,1138,27979,7505,253037,78962,82531,37.5,42691,39635,1945,5029385,878,28.417,13728,855,925,652,976,2608,6403.612,765,878,1092,0.08,0.957,915,4637721,10787,110.761856,45.878533,10.524346,71.998563,34.890627,8.485197,57.570109,32.44767,7.587497,0.118654,0.205258,0.344461,0.56037,0.226206,0.748579,0.443566,0.168571,0.666008,'Lathyrus ochrus'
5233,267966,86539,78,1109,34676,9427.5,261.55,81626,85296,39,43.27,41415,971,5301471,0.901,42023,13.722,0.89,943,555,976,4194.5,6750.043,775,0.901,1092,61,0.957,0.916,4965.034,12.892,107.566209,32.341012,10.371413,64.940232,25.727489,8.05855,54.769166,28.615794,7.400619,0.18181,0.305393,0.426392,0.548305,0.208063,0.740476,0.431855,0.114764,0.657156,'Lathyrus ochrus'
5040,264551,86.313,77,1121,31.133,8442,256.429,80107,84209,38.5,43157,40.487,2134,5219859,892,27712,13886,861,0.928,597,0.969,3402,6646.13,758,892,1105,34,951,905,4775.449,14595,110.779175,39.539639,10.525169,64.596735,28.831008,8.037209,54.679903,27.772936,7.394586,0.15413,0.278859,0.392594,0.567791,0.207126,0.753519,0.44419,0.140899,0.666476,'Lathyrus ochrus'
4693,254208,82.28,73,1127,27761,7176,247812,77.3,80917,36.5,41.14,38898,2.1,4717448,887,26.84,13.77,883,0.939,654,975,2483,6006441,0.781,887,1.096,0.028,955,0.913,4438792,13873,98.680502,37.54844,9.933806,68.654994,27.605982,8.285831,61.315607,29.834025,7.830428,0.246498,0.339757,0.496486,0.467106,0.216198,0.683451,0.401478,0.13283,0.633623,'Lathyrus ochrus'
4454,249865,84.172,68,1238,28969,7660.5,242291,75306,79535,34,42.086,38159,4633,4495404,0.808,17727,14.017,0.8,895,581,0.97,3206.5,5723726,778,0.808,1115,0.014,0.947,0.896,4204135,17755,148.982996,46.94748,12.205859,105.268612,38.510103,10.260049,67.756893,30.024348,8.231458,0.114087,0.139067,0.337767,0.575041,0.18463,0.758315,0.58999,0.173956,0.768108,'Lathyrus ochrus'
4335,247.38,82.377,67,1.23,27983,7242,239291,74293,78743,33.5,41.189,37741,4863,4334825,813,17114,14117,813,902,599,0.967,2907,5519271,785,813,1123,0.011,943,0.89,4087.62,12.733,104.421999,41.397862,10.218708,61.381983,30.731911,7.834665,55.285134,30.566027,7.435397,0.164014,0.296532,0.404986,0.558706,0.213384,0.747466,0.421305,0.147491,0.64908,'Lathyrus ochrus'
5255,269279,87.201,77992,1.118,33021,9046,261933,81798,85714,38996,43.6,40982,3.01,5341475,894,23621,13.799,0.88,938,581,973,3791,6800978,773,894,1.098,0.059,0.954,0.911,4985721,1686,101.182787,34.582322,10.058966,63.237465,26.682216,7.952199,62.4167,28.26742,7.900424,0.335415,0.423118,0.57915,0.477896,0.211587,0.6913,0.409585,0.120826,0.639988,'Lathyrus ochrus'
4775,260693,83934,73,1.15,32.487,8566.5,250138,77973,82.981,36.5,41967,39186,3562,4812306,0.87,20.762,14.233,863,929,557,0.96,3791.5,6127.218,779,0.87,1133,15,0.94,883,4514307,16674,107.748078,37.870562,10.380177,67.771823,29.672063,8.232364,61.31592,29.075274,7.830448,0.162396,0.297936,0.402984,0.502156,0.191516,0.70863,0.431389,0.136838,0.656802,'Lathyrus ochrus'
5193,269.037,89499,79,1133,38834,10919,261409,81314,85637,39.5,44.749,40.901,4069,5553071,883,20275,13.938,825,909,0.476,972,5726,7070.39,0.734,883,1109,507,0.95,902,4923963,13738,111.426376,42.307351,10.555869,73.726901,31.897198,8.586437,68.439992,31.833592,8.272847,0.164516,0.296782,0.405606,0.472377,0.208333,0.687297,0.448161,0.151057,0.669448,'Lathyrus ochrus'
4732,254451,82565,74,1.116,34898,9052,249.191,77.621,80994,37,41283,38926,1.866,4798641,0.896,28497,13682,884,0.94,523,0.979,4320,6109819,774,0.896,1089,34,958,0.918,4477549,4798,86.761509,36.936912,9.314586,61.280731,30.180842,7.828201,56.93925,30.402352,7.54581,0.17645,0.300374,0.42006,0.464203,0.230921,0.681325,0.352008,0.133233,0.593302,'Lathyrus ochrus'
4960,261279,86649,75,1155,36756,10005.5,254.564,79469,83.168,37.5,43324,39971,2112,5104031,866,27506,13763,841,917,496,0.974,5045.5,6498654,763,866,1095,141,956,0.913,4698721,6375,108.29441,42.671765,10.40646,64.83706,30.14727,8.052146,61.737474,30.896534,7.85732,0.283709,0.400443,0.532644,0.520478,0.209124,0.721441,0.434616,0.154303,0.659254,'Lathyrus ochrus'
4761,257765,83361,74,1126,31.43,8231,249524,77858,82.049,37,41.68,38997,2367,4844877,888,25.35,13956,872,934,578,968,3470,6168689,772,888,1111,4,0.949,0.9,4503235,7.548,116.12428,43.69981,10.776098,77.176955,35.266089,8.785042,61.234979,32.490896,7.825278,0.138893,0.233257,0.372684,0.54417,0.2206,0.737679,0.465188,0.158472,0.682047,'Lathyrus ochrus'
5232,271279,90139,79127,1139,38.2,10817.5,262281,81619,86351,39563,45.069,40773,4652,5601768,878,18904,14.066,0.82,905,484,0.967,5585.5,7132393,0.734,878,1119,23,945,893,4960721,3964,102.396454,40.269267,10.119113,57.647462,30.881707,7.592593,47.65552,31.71168,6.903298,0.163986,0.289777,0.404951,0.617616,0.225774,0.785885,0.412282,0.146035,0.642092,'Lathyrus ochrus'
4688,259.48,84723,71,1193,32005,8518.5,251623,77259,82595,35.5,42.362,39177,11448,4724436,838,11579,14362,0.832,912,0.55,0.97,3830.5,6015339,779,838,1143,0.027,935,875,4428.52,25011,114.498001,42.214221,10.700374,75.06964,34.105741,8.664274,60.650747,32.471388,7.787859,0.117585,0.206707,0.342906,0.543735,0.220249,0.737384,0.457558,0.154113,0.67643,'Lathyrus ochrus'
5401,273.037,86839,80,1085,36257,9891.5,265344,82926,86.91,40,43419,41792,1.634,5456251,0.921,32692,13.803,912,955,546,972,4490.5,6947115,777,0.921,1.098,25,0.954,0.91,5127963,23.49,110.0333,46.801355,10.489676,68.086983,34.719557,8.251484,54.183653,30.10846,7.360955,0.133187,0.232483,0.364948,0.586435,0.222159,0.765791,0.441834,0.169949,0.664706,'Lathyrus ochrus'
5156,265865,89006,77,1156,36855,10305.5,259629,81024,84.627,38.5,44503,40.581,2.8,5382.673,865,24253,13.709,0.829,0.91,0.5,977,5149.5,6853.433,752,865,1091,0.022,0.957,917,4890135,13712,92.098059,36.407483,9.596773,62.737242,30.778419,7.920684,57.647989,31.671571,7.592627,0.203209,0.328708,0.450787,0.486057,0.236742,0.697178,0.374287,0.130817,0.61179,'Lathyrus ochrus'
4779,256693,86833,73,1189,39691,10827.5,250546,78005,81708,36.5,43417,39106,5295,4978499,841,16995,13788,807,898,441,976,6048.5,6338.822,754,841,1097,0.037,955,0.911,4522307,12.358,83.922619,31.95467,9.160929,60.830995,27.778706,7.799423,60.688563,29.028565,7.790286,0.330352,0.405988,0.574763,0.417979,0.219552,0.646513,0.345179,0.113215,0.587519,'Lathyrus ochrus'
4981,263.037,89051,75,1187,33.15,9274,256202,79637,83727,37.5,44525,39725,7331,5245.51,0.842,14672,13.89,0.8,894,537,0.974,4293,6678791,746,0.842,1105,0.01,951,905,4717963,7854,95.730054,37.6126,9.784174,54.008327,25.612,7.349036,51.867738,26.232909,7.201926,0.272795,0.389838,0.522298,0.558234,0.20417,0.74715,0.388884,0.132217,0.623606,'Lathyrus ochrus'
4236,243137,82.97,65,1276,41.39,10788.5,236666,73.44,77393,32.5,41485,37556,4654,4235685,0.783,17.409,13956,0.783,885,0.393,973,6552.5,5393.042,785,0.783,1111,0.014,0.949,0.9,3992863,16628,102.929949,42.303963,10.14544,63.755939,32.121509,7.984732,66.151472,34.029563,8.133356,0.514606,0.448958,0.71736,0.490348,0.226808,0.700249,0.41812,0.15049,0.646622,'Lathyrus ochrus'
5028,264836,84.629,76389,1.108,38088,10126.5,256925,80012,84.3,38194,42.314,39899,4322,5077346,903,19192,13.949,894,945,0.497,0.97,5098.5,6464677,778,903,1.11,0.028,0.949,0.901,4763.164,3.36,106.880127,42.942846,10.338285,63.230052,32.648434,7.951733,46.492543,32.967499,6.818544,0.137033,0.238531,0.37018,0.633821,0.239865,0.796129,0.427311,0.158367,0.65369,'Lathyrus ochrus'
4715,255.279,82765,73,1.134,32664,8493,248.163,77.481,81258,36.5,41382,38957,1994,4745238,882,27.59,13821,0.876,0.936,555,972,3778,6041825,0.78,882,1.1,0.027,0.954,909,4459721,11.903,111.64172,27.680712,10.566065,59.210968,24.112422,7.694866,45.871613,28.213145,6.772859,0.181796,0.316799,0.426376,0.612287,0.231352,0.782487,0.444148,0.100287,0.666444,'Lathyrus ochrus'
5265,269279,89.067,79,1127,42.634,11929.5,262284,81876,85714,39.5,44534,41023,3.814,5526316,887,21006,13772,845,919,441,0.974,6664.5,7036.324,748,887,1.096,0.164,955,912,4995721,5.99,92.902444,37.337795,9.638591,67.847655,27.880773,8.236969,61.811588,26.522424,7.862035,0.200937,0.311942,0.44826,0.440151,0.210281,0.663438,0.378359,0.132443,0.615109,'Lathyrus ochrus'
4923,259622,83815,75,1.118,45.087,11872,253638,79172,82.64,37.5,41908,39.998,2019,4937127,895,28151,13692,892,945,415,977,6949,6286145,0.783,895,1.09,0.009,958,0.918,4663378,15242,99.702082,35.929612,9.985093,68.730629,29.668792,8.290394,64.932604,30.271226,8.058077,0.213831,0.340522,0.462419,0.448431,0.206761,0.66965,0.403518,0.127681,0.63523,'Lathyrus ochrus'
301,71941,25.632,15,1709,4086,329,68942,19577,22.9,7.5,12.816,10419,5112,301.97,585,4.608,17.194,583,764,915,958,28,384.48,0.783,585,1368,87,855,731,229.059,963,155.508982,44.124578,12.470324,100.876248,31.7812,10.043717,56.59481,31.801784,7.522952,0.096213,0.101933,0.310182,0.630928,0.211758,0.79431,0.612587,0.16957,0.782679,'Medicago sativa'
366,77598,30.61,18.38,1665,4289,412.5,76601,21587,24.7,9.19,15305,10577,6095,441.89,0.6,4284,16452,0.497,705,887,987,46.5,562631,0.651,0.6,1.309,198,0.874,764,288402,4.903,179.339844,50.214001,13.391783,124.03125,38.754673,11.136932,65.121094,37.839927,8.069764,0.098833,0.063497,0.314378,0.634911,0.218515,0.796813,0.705767,0.193506,0.8401,'Medicago sativa'
294,66.77,25.06,16,1.566,4039,318,66431,19348,21253,8,12.53,10099,2.629,314.912,638,6229,15.164,596,772,925,995,24,400959,733,638,1207,183,0.91,0.829,227.23,5194,118.587583,48.903699,10.889793,58.343681,35.790307,7.638304,38.827051,30.753591,6.231136,0.218526,0.331413,0.467467,0.70199,0.251449,0.837848,0.472588,0.181592,0.68745,'Medicago sativa'
454,84669,33838,19047,1777,4685,498,84.54,24.043,26951,9523,16919,11489,8328,506.188,563,3.981,15.79,505,711,912,998,44,644499,0.704,563,1.257,0.23,892,0.796,369.331,3363,177.221429,51.510233,13.312454,122.766667,37.695208,11.080012,58.045238,35.006584,7.618743,0.105238,0.062557,0.324404,0.673925,0.194297,0.820929,0.699767,0.195171,0.836521,'Medicago sativa'
561,91355,33615,21,1601,5625,594,91624,26726,29079,10.5,16808,14.451,2764,554432,625,8692,14877,632,795,0.944,1003,33,705925,795,625,1.184,1.19,919,845,469645,13614,173.09466,52.891463,13.156544,123.09466,39.855558,11.094803,66.769417,36.921667,8.171256,0.119374,0.112277,0.345506,0.607154,0.22471,0.779201,0.685189,0.199668,0.827762,'Medicago sativa'
355,73012,26.907,18.897,1.424,4738,400.5,72014,21.26,23241,9449,13454,10.601,2.743,399349,0.702,6401,15.016,624,0.79,0.886,986,45.5,508467,698,0.702,1195,0.02,915,0.837,281988,2.959,147.678344,50.902541,12.152298,104.783439,39.972885,10.236378,65.770701,39.832937,8.109914,0.1276,0.137908,0.357212,0.560778,0.240589,0.748851,0.586662,0.189674,0.765938,'Medicago sativa'
472,85113,33838,20878,1621,4.92,523,85.593,24515,27092,10439,16919,11894,5727,554.85,617,4.97,15.348,525,0.724,902,1006,51,706457,0.668,617,1.221,413,905,0.819,386.887,2.143,171.21865,49.903233,13.085054,132.270096,33.725233,11.500874,73.797428,36.587775,8.590543,0.12501,0.074178,0.353567,0.564701,0.20785,0.751466,0.679201,0.18593,0.824136,'Medicago sativa'
326,72184,26627,18025,1.477,4405,368.5,69997,20373,22.977,9012,13314,10081,3279,376954,677,5567,15.983,585,765,885,0.97,42.5,479952,679,677,1272,1.512,887,0.786,253.816,2966,122.162465,46.365808,11.052713,65.036415,36.688582,8.064516,36.201681,30.355454,6.016783,0.148604,0.24551,0.385493,0.707825,0.247704,0.841323,0.48399,0.174466,0.695694,'Medicago sativa'
507,86527,32202,21,1.533,5437,550,86413,25.407,27.542,10.5,16101,13055,4249,531127,652,6.333,14.767,622,789,922,0.999,43,676252,0.75,652,1175,903,922,851,420473,13784,127.93266,50.783944,11.310732,75.626263,33.624894,8.696336,50.811448,29.636277,7.128215,0.105784,0.169654,0.325245,0.603184,0.24095,0.776649,0.505948,0.193875,0.7113,'Medicago sativa'
535,89698,33287,20,1.664,5.757,602,89764,26099,28552,10,16643,14091,4971,522865,601,6.32,15.039,615,784,889,1001,67,665.733,804,601,1197,174,914,836,445.302,11.424,178.968858,60.694382,13.377924,125.927336,46.52372,11.221735,75.124567,38.143894,8.667443,0.124838,0.147759,0.353325,0.572311,0.220323,0.756512,0.705977,0.23211,0.840225,'Medicago sativa'
446,85.841,30.806,22177,1389,7233,700,81.474,23.83,27324,11088,15.403,12038,3.74,536561,0.72,6225,16.522,598,774,637,0.949,254,683171,653,0.72,1315,1716,872,0.761,360159,1859,143.071672,37.96337,11.961257,98.21843,24.680286,9.910521,61.542662,33.576365,7.844913,0.106189,0.099565,0.325867,0.562809,0.244863,0.750206,0.566767,0.142422,0.752839,'Medicago sativa'
279,65.213,23.409,14,1672,6044,444.5,65343,18848,20.758,7,11705,10588,1.18,257.4,598,9745,15243,648,805,628,1002,165.5,327.732,851,598,1213,1395,0.908,0.824,213787,6465,182.588235,45.238778,13.512521,136.773109,27.862967,11.695004,66.890756,34.722478,8.178677,0.118033,0.053629,0.34356,0.617302,0.218304,0.785686,0.720514,0.16986,0.848831,'Medicago sativa'
359,71598,26.907,19092,1409,6175,522,72205,21.38,22.79,9546,13454,10662,2451,403467,0.71,6811,14.279,631,795,688,1008,163,513.71,0.699,0.71,1136,0.118,938,0.88,287402,1.612,159.494505,39.813766,12.629113,107.716484,22.140243,10.378655,59.347253,25.399761,7.703717,0.09884,0.067988,0.314388,0.60536,0.200958,0.778049,0.628287,0.152237,0.792646,'Medicago sativa'
299,67.213,26.077,16,1.63,5725,469,67925,19511,21395,8,13038,10123,2795,327691,614,6.054,15.109,0.56,748,638,1011,170,417.229,0.717,614,1202,1138,912,0.832,231787,2377,170.648855,42.447119,13.063264,124.167939,28.762801,11.143067,65.530534,30.51848,8.095093,0.108232,0.059542,0.328987,0.607056,0.19735,0.779138,0.672601,0.162346,0.820123,'Medicago sativa'
298,65941,23.409,17919,1306,6534,480.5,66.33,19479,20.99,8.96,11705,9965,1.809,329462,765,7.41,14591,0.692,0.832,0.62,1006,182.5,419.484,0.71,765,1161,0.12,0.928,861,232.059,5.622,151.583333,46.978154,12.311918,105.678161,40.54506,10.279988,60.267241,37.395701,7.763198,0.118305,0.138509,0.343955,0.601909,0.248796,0.775828,0.597825,0.180654,0.773192,'Medicago sativa'
424,86426,32202,20065,1605,6.583,666,83557,23235,27.51,10033,16101,11445,10626,507.488,623,3511,17617,521,722,637,0.967,242,646154,0.656,623,1402,1065,845,713,337574,1229,133.792507,44.88254,11.566871,78.129683,29.338229,8.8391,51.677233,33.833059,7.188688,0.105185,0.181853,0.324323,0.604501,0.260461,0.777497,0.52731,0.172528,0.726161,'Medicago sativa'
480,87.841,31385,21,1495,8763,864,85.13,24.722,27961,10.5,15692,12552,2265,517639,669,8.34,16075,0.62,0.788,556,0.969,384,659079,728,669,1.279,0.33,884,782,392159,5819,156.472222,53.896838,12.508886,103.790123,41.494963,10.187744,58.783951,36.201572,7.667069,0.098249,0.086572,0.313448,0.622343,0.22871,0.788887,0.617671,0.206813,0.785921,'Medicago sativa'
496,89.841,34.928,18,1.94,7245,795,88524,25.13,28.597,9,17.464,14.141,5276,493.79,515,6.156,16273,518,0.719,624,985,299,628.713,789,515,1295,3.689,879,772,406159,10444,184.356863,46.905942,13.577808,138.635294,32.880425,11.774349,76.521569,35.146131,8.747661,0.107127,0.047915,0.327303,0.584752,0.18831,0.764691,0.726121,0.178027,0.852127,'Medicago sativa'
483,85598,34132,20,1.707,7563,811,86213,24799,27247,10,17066,12714,6121,536146,586,5.139,15.17,528,727,596,1.007,328,682.642,708,586,1207,239,0.91,828,397402,2408,174.424342,50.838522,13.206981,123.328947,38.78106,11.105357,61.898026,39.354354,7.86753,0.106893,0.066642,0.326945,0.644446,0.222584,0.802774,0.687874,0.193439,0.829382,'Medicago sativa'
469,85113,32894,17,1935,8.53,881.5,85661,24.437,27092,8.5,16447,13558,5.929,439.19,517,5568,15446,552,743,532,1006,412.5,559194,0.839,517,1229,0.84,902,0.814,383.887,7614,133.705479,47.738717,11.563109,77.160959,32.839265,8.784131,48.013699,32.750853,6.929192,0.134556,0.209649,0.366819,0.630037,0.258172,0.793749,0.529533,0.179333,0.72769,'Medicago sativa'
304,70184,27803,16.464,1689,4.517,394.5,69.386,19674,22.34,8.232,13901,9.761,4.639,359.51,0.592,4532,16203,501,708,0.771,0.989,90.5,457.743,664,0.592,1.289,61,0.881,0.776,233.816,2.621,136.317343,47.81673,11.675502,79.9631,35.879099,8.942209,41.346863,31.221633,6.430153,0.104417,0.126243,0.323136,0.684598,0.251248,0.827404,0.539208,0.181476,0.734308,'Medicago sativa'
459,86912,33838,19.394,1745,7.168,762,84829,24175,27665,9.697,16919,12.451,7879,515406,573,4436,16457,0.51,0.714,602,976,303,656235,0.699,573,1.31,48,0.874,764,372088,1579,178.936508,46.455607,13.376715,131.666667,33.068443,11.47461,75.813492,37.337176,8.707094,0.106374,0.055297,0.32615,0.569618,0.220574,0.75473,0.705089,0.17735,0.839696,'Medicago sativa'
431,79598,29.069,21.356,1361,6017,549.5,79192,23426,25337,10.678,14534,11921,2533,487.57,735,7.491,14.7,649,0.806,784,995,118.5,620794,0.694,735,1.17,124,925,855,351402,2188,181.354086,42.404708,13.466777,137.88716,30.093067,11.742536,72.937743,36.094765,8.54036,0.115487,0.055831,0.339834,0.590977,0.205199,0.76875,0.716182,0.157914,0.846275,'Medicago sativa'
328,71355,27803,18,1545,4723,412.5,71126,20436,22713,9,13901,10.631,3.921,393.054,647,5369,15523,0.54,735,795,997,84.5,500452,655,647,1235,0.942,0.9,0.81,256645,2211,158.730038,43.620056,12.598811,119.258555,26.775175,10.920557,60.634981,32.089269,7.786847,0.128186,0.077877,0.358031,0.60686,0.222932,0.779012,0.631894,0.159708,0.794918,'Medicago sativa'
