@relation FeaturesGray

@attribute Skewness numeric
@attribute Kurtosis numeric
@attribute 'Intensity sum' numeric
@attribute Uniformity numeric
@attribute Entropy numeric
@attribute 'Smothness R' numeric
@attribute GLCM-Contrast numeric
@attribute GLCM-Correlation numeric
@attribute GLCM-Energy numeric
@attribute GLCM-Homogeneity numeric
@attribute Mean numeric
@attribute Mode numeric
@attribute Min numeric
@attribute Max numeric
@attribute Label {'Amorpha fruticosa','Anagyris foetida','Anthyllis barba-jovis','Anthyllis cytisoides','Astragalus glycyphyllos','Calicotome villosa','Caragana arborescens','Ceratonia siliqua','Colutea arborescens','Cytisus purgans','Cytisus scoparius','Dorycnium pentaphyllum','Dorycnium rectum','Hedysarum coronarium','Lathyrus aphaca','Lathyrus ochrus','Medicago sativa','Melilotus officinalis','Pisum sativum subsp. elatius','Senna alexandrina','Spartium junceum','Trifolium angustifolium','Vicia faba'}

@data
16.06,257404,131416,992,46,1,471528,897,569,0.849,513,0,85,238,'Senna alexandrina'
42.837,1833001,156349,0.999,0.007,0.000119,518.72,899,512,0.832,610,0,85,204,'Senna alexandrina'
21366,456.28,155054,996,0.027,0.000581,565429,884,537,835,605,0,85,229,'Senna alexandrina'
32174,1053309,165509,998,0.013,0.000293,517185,895,535,0.84,646,0,85,240,'Senna alexandrina'
9256,84.183,180987,977,138,4,579879,904,375,784,706,0,85,250,'Senna alexandrina'
18.571,343353,177492,0.994,0.036,0.000743,599627,904,345,0.801,693,0,85,220,'Senna alexandrina'
11985,142536,173200,986,81,2,618078,0.901,348,0.801,676,0,85,249,'Senna alexandrina'
25225,638813,159921,997,0.02,0.000388,613062,899,374,794,624,0,85,224,'Senna alexandrina'
25201,644217,155026,997,0.02,0.000483,569.53,0.908,358,0.796,605,0,85,247,'Senna alexandrina'
21811,476659,120317,996,25,0.000532,573.392,878,0.548,0.837,469,0,85,226,'Senna alexandrina'
14742,218345,108859,991,55,1,586.74,866,589,853,425,0,85,252,'Senna alexandrina'
44113,1944001,165786,0.999,6,0.000116,600685,0.896,0.42,0.786,647,0,85,206,'Senna alexandrina'
17.876,321125,133450,0.994,39,0.000917,525428,898,504,0.829,521,0,85,245,'Senna alexandrina'
9839,96.16,123798,0.979,122,3,483411,892,575,851,483,0,85,248,'Senna alexandrina'
14.774,217.26,149458,991,0.056,1,520062,0.896,523,835,583,0,85,228,'Senna alexandrina'
10457,108473,178613,982,0.11,3,774668,878,0.169,674,697,0,85,249,'Senna alexandrina'
10564,110.451,135174,982,0.103,2,501.766,899,525,0.832,528,0,85,236,'Senna alexandrina'
19293,372004,157889,995,33,0.00068,594265,903,363,784,616,0,85,227,'Senna alexandrina'
?,?,152575,1,-0,0,576071,0.906,371,785,595,0,85,85,'Senna alexandrina'
10501,109294,161607,982,0.108,3,841058,871,262,735,631,0,85,248,'Senna alexandrina'
16.716,278893,166555,993,0.044,0.000893,818034,0.874,264,738,650,0,85,231,'Senna alexandrina'
19.612,383715,163995,995,32,0.000625,622.19,895,397,774,640,0,85,219,'Senna alexandrina'
14874,221549,148864,991,55,1,592164,897,426,0.798,581,0,85,236,'Senna alexandrina'
12.734,161678,137929,988,73,2,510894,899,521,833,538,0,85,249,'Senna alexandrina'
14837,221.932,127243,991,55,1,582331,885,514,0.83,497,0,85,247,'Senna alexandrina'
?,?,159970,1,-0,0,623053,0.9,345,799,624,0,85,85,'Senna alexandrina'
?,?,156485,1,-0,0,623126,0.891,423,0.791,611,0,85,85,'Senna alexandrina'
30.034,900046,154135,998,0.014,0.000345,556741,0.908,377,0.793,602,0,85,228,'Senna alexandrina'
12762,161.902,167290,988,0.074,2,921.276,857,0.178,672,653,0,85,247,'Senna alexandrina'
30975,965924,159397,998,0.013,0.000318,568929,0.908,0.356,807,622,0,85,237,'Senna alexandrina'
15.521,242613,180439,991,0.052,1,689775,879,0.118,674,704,0,85,250,'Senna alexandrina'
26.55,703.18,180653,997,0.018,0.000327,735678,875,122,659,705,0,85,211,'Senna alexandrina'
15245,231045,159951,991,53,1,846.781,0.859,0.123,634,624,0,85,241,'Senna alexandrina'
22871,525497,174802,996,24,0.000575,604737,867,107,0.712,682,0,85,237,'Senna alexandrina'
14993,225.151,170250,991,55,1,643547,873,0.104,698,665,0,85,246,'Senna alexandrina'
23.173,541246,177526,996,24,0.000577,80486,0.582,84,625,693,0,85,246,'Senna alexandrina'
18.321,334162,172709,0.994,35,0.000719,797.56,0.876,183,0.676,674,0,85,219,'Senna alexandrina'
14.871,221043,112093,991,0.054,1,525.27,888,555,0.842,437,0,85,240,'Senna alexandrina'
16186,262094,176802,992,47,1,851447,867,182,675,690,0,85,243,'Senna alexandrina'
39345,1546001,131954,0.999,8,0.00014,574.926,905,375,0.781,515,0,85,204,'Senna alexandrina'
19117,363.72,125652,995,33,0.000993,535.71,0.89,537,0.84,490,0,85,244,'Senna alexandrina'
17456,307.35,125771,993,0.041,0.000895,584.296,887,508,0.824,491,0,85,241,'Senna alexandrina'
17143,293869,174169,993,43,1,38274,201,0.082,624,680,0,85,249,'Senna alexandrina'
7941,61364,147770,0.97,175,5,540.402,912,0.362,782,577,0,85,249,'Senna alexandrina'
22526,510279,168698,996,25,0.000633,44793,361,85,624,658,0,85,244,'Senna alexandrina'
23.161,537508,180789,996,24,0.000462,30851,237,83,628,706,0,85,225,'Senna alexandrina'
25.812,667655,168527,997,19,0.00041,373539,672,0.103,653,658,0,85,230,'Senna alexandrina'
10.152,101.347,145433,981,0.11,3,131.027,508,0.082,622,568,0,85,244,'Senna alexandrina'
23.617,555.88,95516,996,21,0.000366,477.253,893,0.582,851,373,0,85,202,'Senna alexandrina'
11.174,123.966,150025,0.984,95,2,893328,862,188,675,586,0,85,248,'Senna alexandrina'
?,?,157080,1,-0,0,825.749,873,278,746,613,0,85,85,'Senna alexandrina'
29.058,842855,144119,998,0.014,0.000406,774321,863,0.117,682,562,0,85,238,'Senna alexandrina'
28002,782.162,134070,997,15,0.000383,593707,898,0.42,0.793,523,0,85,226,'Senna alexandrina'
27237,740488,126621,997,16,0.0005,600.56,897,0.411,785,494,0,85,245,'Senna alexandrina'
26.738,713.906,182705,997,17,0.000345,433.1,598,0.059,588,713,0,85,218,'Senna alexandrina'
18.19,332154,166431,0.994,38,0.000776,611766,835,0.103,695,650,0,85,236,'Senna alexandrina'
46551,2165,184570,0.999,6,0.000102,1006.218,0.709,0.052,578,720,0,85,205,'Senna alexandrina'
19621,383392,165021,995,32,0.000632,740191,0.876,128,662,644,0,85,217,'Senna alexandrina'
45.288,2049,174724,0.999,6,0.000134,44.491,184,75,613,682,0,85,219,'Senna alexandrina'
?,?,138550,1,-0,0,801.119,877,265,0.74,541,0,85,85,'Senna alexandrina'
28545,812914,139242,998,15,0.000335,769.979,623,46,557,543,0,85,220,'Senna alexandrina'
?,?,273700,1,-0,0,53412,895,98,693,1069,0,85,85,'Spartium junceum'
21728,476015,233128,996,0.028,0.000517,69.526,0.913,102,0.704,910,0,85,228,'Spartium junceum'
14.098,197.152,239848,0.99,0.059,0.000612,61.689,0.901,102,0.704,936,0,85,180,'Spartium junceum'
39089,1526934,259957,0.999,0.009,9767,74.05,902,105,715,1015,0,85,186,'Spartium junceum'
53935,2907,247618,0.999,4,5072,60158,0.881,0.104,708,967,0,85,183,'Spartium junceum'
28607,816566,209577,998,15,0.000196,52.71,883,0.101,0.7,818,0,85,189,'Spartium junceum'
19206,368176,219675,995,33,0.000436,83339,914,0.101,0.707,858,0,85,196,'Spartium junceum'
20.28,411274,208852,995,31,0.00038,61504,892,105,0.704,815,0,85,195,'Spartium junceum'
10.904,117.754,215659,983,102,1,46497,0.788,102,698,842,0,85,209,'Spartium junceum'
?,?,204850,1,-0,0,45.789,0.811,105,703,800,0,85,85,'Spartium junceum'
10201,102.86,189264,981,115,2,70095,0.896,111,0.719,739,0,85,216,'Spartium junceum'
14606,212055,182972,991,0.058,0.000583,63646,897,99,0.699,714,0,85,183,'Spartium junceum'
?,?,279820,1,-0,0,301781,0.933,83,654,1093,0,85,85,'Spartium junceum'
?,?,240550,1,-0,0,302028,0.933,86,0.671,939,0,85,85,'Spartium junceum'
21.38,466745,254521,995,0.03,0.000381,350885,0.926,0.082,637,994,0,85,218,'Spartium junceum'
9368,86464,214552,978,135,2,310971,0.933,0.082,638,838,0,85,214,'Spartium junceum'
17.3,298704,229023,993,42,0.000497,411411,0.918,0.082,621,894,0,85,196,'Spartium junceum'
?,?,199580,1,-0,0,335844,932,0.082,622,779,0,85,85,'Spartium junceum'
17195,293871,203477,993,0.041,0.000454,374809,924,81,0.62,794,0,85,183,'Spartium junceum'
28734,826699,209248,998,16,0.000212,361333,924,75,616,817,0,85,199,'Spartium junceum'
13159,171.871,193568,0.989,68,0.000879,354.308,925,76,628,756,0,85,198,'Spartium junceum'
?,?,205530,1,-0,0,351251,0.926,78,0.61,802,0,85,85,'Spartium junceum'
48477,2348,200110,0.999,5,7205,374.118,0.928,86,605,781,0,85,190,'Spartium junceum'
16018,255.211,198123,992,49,0.000747,334634,929,75,0.61,773,0,85,207,'Spartium junceum'
37187,1381211,235653,0.999,0.009,0.000114,460409,0.93,204,0.699,920,0,85,188,'Spartium junceum'
17.106,292225,273291,993,0.044,0.000549,447652,0.933,237,711,1067,0,85,203,'Spartium junceum'
12.174,147614,251338,986,85,0.000998,470539,0.928,185,685,981,0,85,202,'Spartium junceum'
25.972,673.963,229407,997,19,0.000248,469.192,929,218,0.7,896,0,85,197,'Spartium junceum'
?,?,238000,1,-0,0,477093,0.928,203,691,929,0,85,85,'Spartium junceum'
34418,1184132,201332,998,0.011,0.00016,482.698,927,252,0.712,786,0,85,200,'Spartium junceum'
28074,788.991,199959,997,16,0.000189,497908,925,235,706,781,0,85,191,'Spartium junceum'
?,?,202555,1,-0,0,468.45,929,255,727,791,0,85,85,'Spartium junceum'
6921,46003,198803,961,0.219,4,514.787,922,264,713,776,0,85,211,'Spartium junceum'
17.71,314664,183535,0.994,0.041,0.000389,499.047,925,252,721,716,0,85,186,'Spartium junceum'
9236,84.34,176456,977,142,2,520865,0.921,272,728,689,0,85,214,'Spartium junceum'
9259,84.142,188583,977,0.137,2,509926,0.923,268,723,736,0,85,205,'Spartium junceum'
15.174,229.749,273880,991,55,0.000644,603906,897,426,0.74,1069,0,85,201,'Spartium junceum'
19902,398.693,263001,995,34,0.0003,624565,897,405,726,1027,0,85,186,'Spartium junceum'
10998,119961,259642,0.984,0.104,1,640644,892,419,0.734,1014,0,85,201,'Spartium junceum'
37.822,1436.333,239840,0.999,0.009,0.000139,666953,885,0.438,747,936,0,85,206,'Spartium junceum'
?,?,265795,1,-0,0,627934,0.891,441,746,1038,0,85,85,'Spartium junceum'
5522,28691,237951,0.94,337,5,636.71,0.89,436,745,929,0,85,211,'Spartium junceum'
35028,1225607,208977,998,0.01,0.000147,648401,888,447,752,816,0,85,196,'Spartium junceum'
15095,226612,234415,991,55,0.000644,611805,0.896,424,743,915,0,85,193,'Spartium junceum'
4086,14905,236437,898,551,8,595966,892,478,0.77,923,0,85,217,'Spartium junceum'
15255,231.616,199204,991,53,0.000753,627.963,0.89,0.448,755,778,0,85,204,'Spartium junceum'
10765,115488,175886,983,105,1,592.353,0.896,0.454,0.756,687,0,85,206,'Spartium junceum'
18604,344208,178633,0.994,34,0.000647,603.353,0.89,475,768,697,0,85,209,'Spartium junceum'
56,3134,266918,0.999,4,5197,477251,0.886,618,0.834,1042,0,85,188,'Spartium junceum'
27.85,774007,264745,997,17,0.000193,492043,885,0.61,0.829,1034,0,85,187,'Spartium junceum'
16127,259069,266412,992,49,0.000691,508.803,0.88,614,0.83,1040,0,85,204,'Spartium junceum'
52019,2704,230370,0.999,5,6258,520424,0.881,598,825,899,0,85,190,'Spartium junceum'
4.597,19458,225376,0.916,473,8,466.933,885,633,841,880,0,85,226,'Spartium junceum'
8752,74982,202804,975,151,2,473895,885,625,0.837,792,0,85,198,'Spartium junceum'
6642,42.766,200818,956,255,3,490083,889,598,826,784,0,85,202,'Spartium junceum'
13873,190655,183247,0.99,0.059,0.000775,500.946,882,612,0.829,715,0,85,189,'Spartium junceum'
?,?,191590,1,-0,0,475673,888,616,831,748,0,85,85,'Spartium junceum'
11057,120825,190750,0.984,96,1,500527,0.88,619,833,745,0,85,192,'Spartium junceum'
8915,77.894,182483,976,146,2,472874,887,625,0.837,712,0,85,212,'Spartium junceum'
?,?,185810,1,-0,0,464901,0.891,615,0.832,725,0,85,85,'Spartium junceum'
8.74,74595,259055,975,0.148,3,489.41,868,0.656,851,1011,0,85,222,'Spartium junceum'
?,?,270555,1,-0,0,511847,0.85,684,863,1056,0,85,85,'Spartium junceum'
9.03,79913,244919,976,0.137,2,502566,0.854,679,861,956,0,85,211,'Spartium junceum'
16023,254928,243422,992,46,0.000577,512.551,0.85,685,0.86,950,0,85,189,'Spartium junceum'
?,?,249815,1,-0,0,505452,0.854,682,861,975,0,85,85,'Spartium junceum'
39.14,1530289,260987,0.999,8,0.000107,477467,863,0.678,861,1019,0,85,190,'Spartium junceum'
52.991,2806,239048,0.999,5,6985,467.071,0.864,682,0.86,933,0,85,198,'Spartium junceum'
35479,1256882,214685,998,0.01,0.000161,481.02,0.854,0.699,867,838,0,85,201,'Spartium junceum'
5035,23.532,198319,929,0.394,0.007,512279,853,0.673,857,774,0,85,224,'Spartium junceum'
9.473,88.72,217662,978,134,2,486634,855,0.69,863,850,0,85,228,'Spartium junceum'
?,?,200855,1,-0,0,486408,865,0.671,856,784,0,85,85,'Spartium junceum'
6271,37.737,194869,0.952,0.279,4,492.263,0.86,674,858,761,0,85,218,'Spartium junceum'
?,?,276080,1,-0,0,395945,871,0.717,0.88,1078,0,85,85,'Spartium junceum'
?,?,272425,1,-0,0,395616,0.87,0.717,879,1064,0,85,85,'Spartium junceum'
53926,2906,247529,0.999,4,4668,403324,866,0.717,878,966,0,85,179,'Spartium junceum'
?,?,263670,1,-0,0,395595,868,0.72,878,1029,0,85,85,'Spartium junceum'
?,?,239700,1,-0,0,419.669,865,0.709,875,936,0,85,85,'Spartium junceum'
11832,138351,255685,986,85,1,393.891,867,721,0.88,998,0,85,207,'Spartium junceum'
?,?,240125,1,-0,0,400.88,865,721,878,937,0,85,85,'Spartium junceum'
8383,68434,245996,973,159,3,421398,866,0.704,0.869,960,0,85,214,'Spartium junceum'
?,?,187340,1,-0,0,388.924,0.869,725,883,731,0,85,85,'Spartium junceum'
?,?,188530,1,-0,0,407522,866,0.717,875,736,0,85,85,'Spartium junceum'
14545,210.557,198873,991,0.059,0.000698,389957,863,735,885,776,0,85,195,'Spartium junceum'
?,?,194395,1,-0,0,384.87,865,735,885,759,0,85,85,'Spartium junceum'
11876,139762,267870,986,0.089,1,409902,0.87,711,871,1046,0,85,208,'Spartium junceum'
14288,203.371,278327,0.99,64,0.000725,422.076,867,0.709,0.869,1087,0,85,196,'Spartium junceum'
32238,1037509,265925,998,12,0.000148,404015,872,713,872,1038,0,85,187,'Spartium junceum'
10.381,106381,243446,982,111,2,396.07,0.869,0.717,877,950,0,85,209,'Spartium junceum'
36383,1322095,225508,998,0.01,0.000087,419291,872,0.702,865,880,0,85,173,'Spartium junceum'
22164,494.317,204449,996,0.026,0.000368,407565,875,706,0.869,798,0,85,210,'Spartium junceum'
48.57,2357,200888,0.999,5,9065,413413,877,691,863,784,0,85,203,'Spartium junceum'
?,?,187000,1,-0,0,410772,875,0.702,868,730,0,85,85,'Spartium junceum'
33741,1138251,193320,998,0.011,0.000135,408625,871,713,871,755,0,85,189,'Spartium junceum'
26871,720177,185073,997,17,0.000189,405256,875,708,872,722,0,85,181,'Spartium junceum'
5218,25612,199523,0.933,386,6,422504,871,0.702,868,779,0,85,231,'Spartium junceum'
9.072,80443,175552,977,132,2,405212,875,708,872,685,0,85,194,'Spartium junceum'
17086,290411,250696,993,0.044,0.000779,425981,0.88,675,0.854,979,0,85,216,'Spartium junceum'
39143,1534.167,259123,0.999,0.009,0.000115,416.133,878,687,0.86,1012,0,85,197,'Spartium junceum'
?,?,256275,1,-0,0,439009,887,647,841,1001,0,85,85,'Spartium junceum'
14487,216.966,246357,0.99,65,0.000702,404.878,0.874,706,868,962,0,85,227,'Spartium junceum'
20801,431286,258814,995,0.03,0.000324,419851,875,696,0.864,1010,0,85,186,'Spartium junceum'
18928,356.77,276311,0.994,0.036,0.000616,438445,885,655,845,1079,0,85,212,'Spartium junceum'
?,?,203575,1,-0,0,461355,887,634,833,795,0,85,85,'Spartium junceum'
4678,20389,218497,917,467,6,488.614,878,0.64,0.837,853,0,85,224,'Spartium junceum'
24.27,588.421,200226,997,0.022,0.00025,433.424,889,0.646,0.844,782,0,85,188,'Spartium junceum'
8895,77541,188679,975,0.143,3,481.997,0.896,586,809,737,0,85,217,'Spartium junceum'
8717,77494,182290,972,0.173,2,432.018,887,657,0.849,712,0,85,243,'Spartium junceum'
9495,88.903,188147,978,134,2,476.74,887,624,0.832,734,0,85,206,'Spartium junceum'
?,?,222870,1,-0,0,481856,915,461,767,870,0,85,85,'Spartium junceum'
19774,389.003,33622,995,0.026,0.00068,7308,0.62,17,0.497,131,0,85,217,'Trifolium angustifolium'
?,?,31280,1,-0,0,7.27,614,17,503,122,0,85,85,'Trifolium angustifolium'
9.99,97.812,35499,981,98,3,32918,0.477,17,507,138,0,85,228,'Trifolium angustifolium'
8275,66.504,31052,972,133,4,71.409,0.587,17,513,121,0,85,229,'Trifolium angustifolium'
7601,55802,31773,0.967,153,5,53.693,652,0.018,522,124,0,85,227,'Trifolium angustifolium'
?,?,27200,1,-0,0,40.43,0.68,21,534,106,0,85,85,'Trifolium angustifolium'
?,?,34680,1,-0,0,61893,589,0.018,524,135,0,85,85,'Trifolium angustifolium'
13965,193015,33943,0.99,51,2,36201,0.412,16,522,132,0,85,227,'Trifolium angustifolium'
?,?,44795,1,-0,0,49338,589,17,512,174,0,85,85,'Trifolium angustifolium'
?,?,48875,1,-0,0,126971,846,16,526,190,0,85,85,'Trifolium angustifolium'
?,?,42415,1,-0,0,131559,841,16,529,165,0,85,85,'Trifolium angustifolium'
?,?,41820,1,-0,0,190831,835,16,523,163,0,85,85,'Trifolium angustifolium'
?,?,43180,1,-0,0,49637,0.59,0.018,528,168,0,85,85,'Trifolium angustifolium'
?,?,35700,1,-0,0,441702,0.83,23,551,139,0,85,85,'Trifolium angustifolium'
?,?,36125,1,-0,0,589665,0.827,32,557,141,0,85,85,'Trifolium angustifolium'
?,?,32300,1,-0,0,821.009,746,0.026,527,126,0,85,85,'Trifolium angustifolium'
?,?,40375,1,-0,0,682507,0.791,0.028,0.538,157,0,85,85,'Trifolium angustifolium'
19875,393.003,33967,995,25,0.000725,530514,813,24,541,132,0,85,222,'Trifolium angustifolium'
?,?,33575,1,-0,0,561.551,843,35,0.577,131,0,85,85,'Trifolium angustifolium'
?,?,43095,1,-0,0,640684,797,0.029,555,168,0,85,85,'Trifolium angustifolium'
?,?,42585,1,-0,0,561214,823,0.028,0.553,166,0,85,85,'Trifolium angustifolium'
?,?,29920,1,-0,0,268744,816,17,526,116,0,85,85,'Trifolium angustifolium'
?,?,43690,1,-0,0,905475,795,45,0.587,170,0,85,85,'Trifolium angustifolium'
?,?,37655,1,-0,0,1066163,728,0.037,0.572,147,0,85,85,'Trifolium angustifolium'
10.518,108712,48912,982,0.09,3,1185619,784,0.074,607,191,0,85,232,'Trifolium angustifolium'
23087,531002,45688,996,0.02,0.00047,1141.909,0.788,69,597,178,0,85,213,'Trifolium angustifolium'
?,?,37910,1,-0,0,994466,845,168,0.676,148,0,85,85,'Trifolium angustifolium'
11662,134013,35882,986,68,2,1299346,774,0.08,606,140,0,85,231,'Trifolium angustifolium'
7.741,57.944,32894,0.969,146,5,679415,816,35,0.566,128,0,85,229,'Trifolium angustifolium'
9481,87926,32119,0.979,102,3,1094265,706,31,545,125,0,85,234,'Trifolium angustifolium'
?,?,31450,1,-0,0,1228871,767,63,598,122,0,85,85,'Trifolium angustifolium'
?,?,44200,1,-0,0,926.463,856,168,0.683,172,0,85,85,'Trifolium angustifolium'
18735,349.003,30231,0.994,0.028,0.000863,1398055,0.719,51,574,118,0,85,226,'Trifolium angustifolium'
?,?,31620,1,-0,0,1052961,825,113,631,123,0,85,85,'Trifolium angustifolium'
15708,245481,42348,992,42,1,911413,855,153,677,165,0,85,229,'Trifolium angustifolium'
9762,93383,42349,0.98,106,3,992938,845,147,0.67,165,0,85,230,'Trifolium angustifolium'
?,?,39695,1,-0,0,1129277,826,0.19,0.69,155,0,85,85,'Trifolium angustifolium'
?,?,44965,1,-0,0,920.589,858,198,696,175,0,85,85,'Trifolium angustifolium'
?,?,33405,1,-0,0,1068.418,825,113,638,130,0,85,85,'Trifolium angustifolium'
7.804,58.976,33329,0.969,157,5,1061287,828,0.137,0.651,130,0,85,237,'Trifolium angustifolium'
?,?,33235,1,-0,0,964.656,853,195,695,129,0,85,85,'Trifolium angustifolium'
?,?,34255,1,-0,0,962.907,853,0.186,0.686,133,0,85,85,'Trifolium angustifolium'
19235,368.003,31828,995,0.027,0.000623,977316,843,0.148,653,124,0,85,208,'Trifolium angustifolium'
9396,86287,31601,978,0.104,3,853.856,863,0.15,0.68,123,0,85,230,'Trifolium angustifolium'
?,?,35615,1,-0,0,911535,861,192,0.686,139,0,85,85,'Trifolium angustifolium'
?,?,41310,1,-0,0,701355,0.89,284,0.761,161,0,85,85,'Trifolium angustifolium'
?,?,44455,1,-0,0,742825,883,264,741,173,0,85,85,'Trifolium angustifolium'
?,?,46835,1,-0,0,790612,877,237,723,182,0,85,85,'Trifolium angustifolium'
?,?,42585,1,-0,0,835143,0.869,0.269,0.749,166,0,85,85,'Trifolium angustifolium'
22361,498.002,42895,996,21,0.000599,667595,894,0.29,762,167,0,85,225,'Trifolium angustifolium'
?,?,40545,1,-0,0,627186,0.901,0.28,753,158,0,85,85,'Trifolium angustifolium'
?,?,34170,1,-0,0,677957,894,0.236,0.724,133,0,85,85,'Trifolium angustifolium'
?,?,34000,1,-0,0,717.366,888,0.227,723,132,0,85,85,'Trifolium angustifolium'
14458,207046,36328,991,48,1,744.657,883,247,738,141,0,85,230,'Trifolium angustifolium'
?,?,30515,1,-0,0,968172,853,0.202,0.699,119,0,85,85,'Trifolium angustifolium'
?,?,30600,1,-0,0,886914,865,0.19,693,119,0,85,85,'Trifolium angustifolium'
8102,63.642,29865,971,0.144,4,914.397,0.86,182,0.69,116,0,85,229,'Trifolium angustifolium'
8699,73682,34098,975,128,4,808453,873,243,733,133,0,85,226,'Trifolium angustifolium'
?,?,31195,1,-0,0,760.14,0.881,0.241,741,121,0,85,85,'Trifolium angustifolium'
14731,216.147,37077,991,47,1,686951,0.89,285,745,144,0,85,231,'Trifolium angustifolium'
?,?,44540,1,-0,0,952.963,847,299,735,173,0,85,85,'Trifolium angustifolium'
?,?,45305,1,-0,0,830694,862,349,768,176,0,85,85,'Trifolium angustifolium'
22.76,516002,44419,996,0.02,0.00053,860595,858,0.34,763,173,0,85,219,'Trifolium angustifolium'
?,?,41905,1,-0,0,819466,866,0.333,0.761,163,0,85,85,'Trifolium angustifolium'
15644,242822,42354,992,42,1,885687,857,327,0.766,165,0,85,227,'Trifolium angustifolium'
?,?,39355,1,-0,0,719.506,0.886,292,757,153,0,85,85,'Trifolium angustifolium'
?,?,38165,1,-0,0,820.491,865,0.338,764,149,0,85,85,'Trifolium angustifolium'
?,?,32640,1,-0,0,835.53,868,262,723,127,0,85,85,'Trifolium angustifolium'
?,?,35275,1,-0,0,738943,0.881,315,748,137,0,85,85,'Trifolium angustifolium'
12398,151733,40335,987,66,2,747.906,878,0.33,0.76,157,0,85,215,'Trifolium angustifolium'
?,?,42670,1,-0,0,751393,873,363,0.776,166,0,85,85,'Trifolium angustifolium'
?,?,44030,1,-0,0,742605,878,344,769,171,0,85,85,'Trifolium angustifolium'
?,?,42415,1,-0,0,856.494,0.859,0.338,763,165,0,85,85,'Trifolium angustifolium'
?,?,42755,1,-0,0,730.63,875,369,0.771,167,0,85,85,'Trifolium angustifolium'
?,?,44370,1,-0,0,675.6,883,386,782,173,0,85,85,'Trifolium angustifolium'
?,?,41990,1,-0,0,568231,0.906,0.356,787,164,0,85,85,'Trifolium angustifolium'
21494,460.002,39649,996,0.022,0.000508,747.844,0.87,382,0.788,154,0,85,209,'Trifolium angustifolium'
?,?,42160,1,-0,0,686.723,884,361,777,164,0,85,85,'Trifolium angustifolium'
?,?,34425,1,-0,0,805446,868,0.338,767,134,0,85,85,'Trifolium angustifolium'
?,?,47770,1,-0,0,693056,884,349,775,186,0,85,85,'Trifolium angustifolium'
?,?,31790,1,-0,0,806321,868,327,0.74,124,0,85,85,'Trifolium angustifolium'
19698,386.003,33379,995,0.026,0.000815,755128,0.874,365,782,130,0,85,229,'Trifolium angustifolium'
?,?,32725,1,-0,0,851466,863,311,757,127,0,85,85,'Trifolium angustifolium'
?,?,29835,1,-0,0,674313,893,0.296,748,116,0,85,85,'Trifolium angustifolium'
14405,205505,36075,991,0.044,2,634053,894,348,778,140,0,85,230,'Trifolium angustifolium'
?,?,39780,1,-0,0,619653,894,0.37,0.786,155,0,85,85,'Trifolium angustifolium'
15573,240.504,42019,992,38,1,712418,877,385,805,164,0,85,227,'Trifolium angustifolium'
15665,243.681,42365,992,42,1,713.843,878,366,779,165,0,85,235,'Trifolium angustifolium'
?,?,41480,1,-0,0,747.246,871,374,0.79,162,0,85,85,'Trifolium angustifolium'
11284,126154,43974,0.984,0.082,2,644.713,0.891,0.362,0.78,171,0,85,231,'Trifolium angustifolium'
?,?,43860,1,-0,0,681.594,884,369,782,171,0,85,85,'Trifolium angustifolium'
?,?,36975,1,-0,0,656725,889,364,0.78,144,0,85,85,'Trifolium angustifolium'
?,?,30090,1,-0,0,821382,0.869,305,757,117,0,85,85,'Trifolium angustifolium'
9.232,83.388,30379,977,113,3,958.667,848,282,741,118,0,85,226,'Trifolium angustifolium'
13172,171514,30294,0.989,0.056,2,954738,0.849,298,728,118,0,85,230,'Trifolium angustifolium'
?,?,35870,1,-0,0,735.104,875,364,0.783,140,0,85,85,'Trifolium angustifolium'
?,?,31450,1,-0,0,745.46,879,326,763,122,0,85,85,'Trifolium angustifolium'
8029,62.486,29338,971,0.14,4,702669,888,298,755,114,0,85,226,'Trifolium angustifolium'
?,?,45475,1,-0,0,760.667,0.869,0.38,765,177,0,85,85,'Trifolium angustifolium'
15.764,246.504,43039,992,0.037,1,696186,875,415,782,168,0,85,227,'Trifolium angustifolium'
12.937,165368,43872,988,57,2,701.536,879,382,782,171,0,85,232,'Trifolium angustifolium'
5775,31364,48397,946,0.246,8,692217,878,402,794,189,0,85,232,'Trifolium angustifolium'
?,?,34170,1,-0,0,680673,885,0.36,774,133,0,85,85,'Trifolium angustifolium'
?,?,28560,1,-0,0,660.598,0.89,354,789,111,0,85,85,'Trifolium angustifolium'
10.6,110.356,29851,983,86,3,777.906,873,326,772,116,0,85,233,'Trifolium angustifolium'
?,?,30855,1,-0,0,616677,895,377,789,120,0,85,85,'Trifolium angustifolium'
11.074,120742,43150,0.984,83,2,655.89,0.886,395,782,168,0,85,231,'Trifolium angustifolium'
19053,361.003,31251,995,0.027,0.000835,867.228,862,289,0.75,122,0,85,226,'Trifolium angustifolium'
?,?,40715,1,-0,0,745659,873,374,784,159,0,85,85,'Trifolium angustifolium'
?,?,37655,1,-0,0,625262,892,389,777,147,0,85,85,'Trifolium angustifolium'
?,?,42075,1,-0,0,623798,887,0.43,0.801,164,0,85,85,'Trifolium angustifolium'
13248,173514,30632,0.989,0.056,2,569794,903,0.383,797,119,0,85,229,'Trifolium angustifolium'
?,?,34000,1,-0,0,714.228,0.876,384,0.791,132,0,85,85,'Trifolium angustifolium'
