Loading Data 
Training on single GPU.
Initializing input data normalization.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       9 |         875 |       00:04:50 |       93.75% |       88.38% |       0.1057 |       0.3263 |      1.0000e-04 |
|       9 |         880 |       00:04:52 |       87.50% |       90.40% |       0.2709 |       0.3015 |      1.0000e-04 |
|       9 |         885 |       00:04:54 |       93.75% |       92.42% |       0.2538 |       0.2450 |      1.0000e-04 |
|       9 |         890 |       00:04:55 |       81.25% |       94.44% |       0.4805 |       0.2972 |      1.0000e-04 |
|      10 |         895 |       00:04:57 |      100.00% |       95.45% |       0.0076 |       0.2192 |      1.0000e-04 |
|      10 |         900 |       00:04:59 |       93.75% |       93.43% |       0.1465 |       0.2017 |      1.0000e-04 |
|      10 |         905 |       00:05:01 |       93.75% |       90.91% |       0.0750 |       0.3550 |      1.0000e-04 |
|      10 |         910 |       00:05:02 |       81.25% |       90.91% |       0.7928 |       0.3846 |      1.0000e-04 |
|      10 |         915 |       00:05:04 |       93.75% |       93.43% |       0.0823 |       0.3226 |      1.0000e-04 |
|      10 |         920 |       00:05:05 |       93.75% |       92.93% |       0.1942 |       0.2552 |      1.0000e-04 |
|      10 |         925 |       00:05:07 |       81.25% |       95.45% |       0.4594 |       0.1851 |      1.0000e-04 |
|      10 |         930 |       00:05:09 |       93.75% |       95.45% |       0.0843 |       0.1723 |      1.0000e-04 |
|      10 |         935 |       00:05:11 |       93.75% |       95.96% |       0.3405 |       0.1689 |      1.0000e-04 |
|      10 |         940 |       00:05:12 |       93.75% |       92.42% |       0.0925 |       0.2080 |      1.0000e-04 |
|      10 |         945 |       00:05:14 |       93.75% |       92.42% |       0.3867 |       0.2038 |      1.0000e-04 |
|      10 |         950 |       00:05:16 |       93.75% |       90.91% |       0.2126 |       0.3273 |      1.0000e-04 |
|      10 |         955 |       00:05:18 |      100.00% |       89.39% |       0.0251 |       0.2937 |      1.0000e-04 |
|      10 |         960 |       00:05:19 |      100.00% |       91.41% |       0.0287 |       0.2501 |      1.0000e-04 |
|      10 |         965 |       00:05:21 |       81.25% |       94.95% |       0.6893 |       0.1980 |      1.0000e-04 |
|      10 |         970 |       00:05:23 |      100.00% |       94.44% |       0.0810 |       0.2513 |      1.0000e-04 |
|      10 |         975 |       00:05:24 |       87.50% |       92.42% |       0.2746 |       0.3126 |      1.0000e-04 |
|      10 |         980 |       00:05:26 |       87.50% |       93.43% |       0.4329 |       0.1710 |      1.0000e-04 |
|      10 |         985 |       00:05:27 |       87.50% |       94.95% |       0.3995 |       0.1509 |      1.0000e-04 |
|      10 |         990 |       00:05:29 |       93.75% |       90.91% |       0.1093 |       0.3313 |      1.0000e-04 |
|      11 |         995 |       00:05:31 |       75.00% |       93.43% |       1.2910 |       0.2205 |      1.0000e-04 |
|      11 |        1000 |       00:05:32 |      100.00% |       89.39% |       0.0368 |       0.3456 |      1.0000e-04 |
|      11 |        1005 |       00:05:34 |       81.25% |       94.44% |       0.6948 |       0.1863 |      1.0000e-04 |
|      11 |        1010 |       00:05:36 |       93.75% |       92.93% |       0.1007 |       0.2506 |      1.0000e-04 |
|      11 |        1015 |       00:05:37 |      100.00% |       91.92% |       0.0239 |       0.2672 |      1.0000e-04 |
|      11 |        1020 |       00:05:39 |       93.75% |       92.42% |       0.1124 |       0.2320 |      1.0000e-04 |
|      11 |        1025 |       00:05:41 |       93.75% |       93.94% |       0.1519 |       0.2253 |      1.0000e-04 |
|      11 |        1030 |       00:05:43 |       93.75% |       93.94% |       0.1422 |       0.1565 |      1.0000e-04 |
|      11 |        1035 |       00:05:44 |       87.50% |       92.93% |       0.2866 |       0.2949 |      1.0000e-04 |
|      11 |        1040 |       00:05:46 |      100.00% |       93.43% |       0.0608 |       0.2453 |      1.0000e-04 |
|      11 |        1045 |       00:05:48 |       93.75% |       93.43% |       0.1817 |       0.3176 |      1.0000e-04 |
|      11 |        1050 |       00:05:50 |       87.50% |       92.93% |       0.1677 |       0.3476 |      1.0000e-04 |
|      11 |        1055 |       00:05:52 |       93.75% |       89.39% |       0.0495 |       0.4800 |      1.0000e-04 |
|      11 |        1060 |       00:05:54 |      100.00% |       94.44% |       0.0236 |       0.2928 |      1.0000e-04 |
|      11 |        1065 |       00:05:55 |       93.75% |       89.90% |       0.3048 |       0.4199 |      1.0000e-04 |
|      11 |        1070 |       00:05:57 |       93.75% |       90.91% |       0.2407 |       0.5099 |      1.0000e-04 |
|      11 |        1075 |       00:05:59 |      100.00% |       89.90% |       0.0247 |       0.5115 |      1.0000e-04 |
|      11 |        1080 |       00:06:00 |       93.75% |       91.41% |       0.1217 |       0.3269 |      1.0000e-04 |
|      11 |        1085 |       00:06:02 |       93.75% |       90.40% |       0.3097 |       0.3486 |      1.0000e-04 |
|      12 |        1090 |       00:06:04 |       62.50% |       86.87% |       1.4048 |       0.4809 |      1.0000e-04 |
|      12 |        1095 |       00:06:06 |       87.50% |       88.38% |       0.9442 |       0.5604 |      1.0000e-04 |
|      12 |        1100 |       00:06:07 |      100.00% |       88.89% |       0.0234 |       0.4308 |      1.0000e-04 |
|      12 |        1105 |       00:06:10 |       87.50% |       90.40% |       0.7718 |       0.4364 |      1.0000e-04 |
|      12 |        1110 |       00:06:12 |       81.25% |       90.40% |       0.3438 |       0.2875 |      1.0000e-04 |
|      12 |        1115 |       00:06:13 |       93.75% |       90.91% |       0.2325 |       0.3337 |      1.0000e-04 |
|      12 |        1120 |       00:06:15 |      100.00% |       89.90% |       0.0613 |       0.3094 |      1.0000e-04 |
|      12 |        1125 |       00:06:18 |       93.75% |       93.43% |       0.1756 |       0.3664 |      1.0000e-04 |
|      12 |        1130 |       00:06:21 |       93.75% |       91.92% |       0.1434 |       0.3997 |      1.0000e-04 |
|      12 |        1135 |       00:06:23 |      100.00% |       91.92% |       0.0192 |       0.4688 |      1.0000e-04 |
|      12 |        1140 |       00:06:25 |       93.75% |       93.94% |       0.1825 |       0.3992 |      1.0000e-04 |
|      12 |        1145 |       00:06:28 |       93.75% |       90.40% |       0.0837 |       0.4655 |      1.0000e-04 |
|      12 |        1150 |       00:06:30 |       87.50% |       90.91% |       0.5688 |       0.5497 |      1.0000e-04 |
|      12 |        1155 |       00:06:33 |      100.00% |       89.90% |       0.0438 |       0.4312 |      1.0000e-04 |
|      12 |        1160 |       00:06:35 |       87.50% |       91.41% |       0.2698 |       0.4190 |      1.0000e-04 |
|      12 |        1165 |       00:06:37 |      100.00% |       92.42% |       0.0148 |       0.2472 |      1.0000e-04 |
|      12 |        1170 |       00:06:40 |       87.50% |       90.40% |       0.7265 |       0.3181 |      1.0000e-04 |
|      12 |        1175 |       00:06:42 |      100.00% |       90.91% |       0.0734 |       0.2954 |      1.0000e-04 |
|      12 |        1180 |       00:06:44 |       93.75% |       88.38% |       0.1247 |       0.3590 |      1.0000e-04 |
|      12 |        1185 |       00:06:47 |       93.75% |       87.37% |       0.1397 |       0.4001 |      1.0000e-04 |
|      13 |        1190 |       00:06:49 |       81.25% |       86.87% |       0.6447 |       0.4443 |      1.0000e-04 |
|      13 |        1195 |       00:06:51 |      100.00% |       91.41% |       0.0501 |       0.3059 |      1.0000e-04 |
|      13 |        1200 |       00:06:54 |       93.75% |       93.94% |       0.1893 |       0.2246 |      1.0000e-04 |
|      13 |        1205 |       00:06:56 |      100.00% |       90.91% |       0.0069 |       0.2485 |      1.0000e-04 |
|      13 |        1210 |       00:06:59 |      100.00% |       92.42% |       0.0343 |       0.2450 |      1.0000e-04 |
